point_count,query_count,algorithm,dim,time
1048576,1024,MAGMA-distance,256,0.023889698
1048576,1024,MAGMA-distance,256,0.02391072
1048576,1024,MAGMA-distance,256,0.023905442
1048576,1024,MAGMA-distance,256,0.023789406
1048576,1024,MAGMA-distance,256,0.023716715
1048576,1024,MAGMA-distance,256,0.023896038
1048576,1024,MAGMA-distance,256,0.02391099
1048576,1024,MAGMA-distance,256,0.023905232
524288,2048,baseline,4,0.005777565
524288,2048,baseline,4,0.005835624
524288,2048,baseline,4,0.005924108
524288,2048,baseline,4,0.005923978
524288,2048,baseline,4,0.005928124
524288,2048,baseline,4,0.005922086
524288,2048,baseline,4,0.005952883
524288,2048,baseline,4,0.005976278
524288,2048,baseline,4,0.00597741
524288,2048,baseline,4,0.005966824
524288,2048,Kuang et al.,4,0.008871155
524288,2048,Kuang et al.,4,0.008871324999999998
524288,2048,Kuang et al.,4,0.008871004999999998
524288,2048,Kuang et al.,4,0.008873188
524288,2048,Kuang et al.,4,0.008871726
524288,2048,Kuang et al.,4,0.008871876
524288,2048,Kuang et al.,4,0.008870694999999998
524288,2048,Kuang et al.,4,0.008871614999999998
524288,2048,Kuang et al.,4,0.008870945
524288,2048,Kuang et al.,4,0.008870424
524288,2048,cuBLAS GEMM + postprocessing,4,0.010298287
524288,2048,cuBLAS GEMM + postprocessing,4,0.010297997
524288,2048,cuBLAS GEMM + postprocessing,4,0.01029346
524288,2048,cuBLAS GEMM + postprocessing,4,0.010292769
524288,2048,cuBLAS GEMM + postprocessing,4,0.010302704
524288,2048,cuBLAS GEMM + postprocessing,4,0.010292219
524288,2048,cuBLAS GEMM + postprocessing,4,0.010304266
524288,2048,cuBLAS GEMM + postprocessing,4,0.01029991
524288,2048,cuBLAS GEMM + postprocessing,4,0.010298428
524288,2048,cuBLAS GEMM + postprocessing,4,0.010297716
524288,2048,MAGMA-distance (unexpanded),4,0.002872373
524288,2048,MAGMA-distance (unexpanded),4,0.002874636
524288,2048,MAGMA-distance (unexpanded),4,0.002871811
524288,2048,MAGMA-distance (unexpanded),4,0.002873615
524288,2048,MAGMA-distance (unexpanded),4,0.002873925
524288,2048,MAGMA-distance (unexpanded),4,0.002873104
524288,2048,MAGMA-distance (unexpanded),4,0.002874116
524288,2048,MAGMA-distance (unexpanded),4,0.002871782
524288,2048,MAGMA-distance (unexpanded),4,0.002872574
524288,2048,MAGMA-distance (unexpanded),4,0.002873094
524288,2048,MAGMA-distance,4,0.002826002
524288,2048,MAGMA-distance,4,0.002832131
524288,2048,MAGMA-distance,4,0.002829738
524288,2048,MAGMA-distance,4,0.00283091
524288,2048,MAGMA-distance,4,0.002838231
524288,2048,MAGMA-distance,4,0.002836178
524288,2048,MAGMA-distance,4,0.002832362
524288,2048,MAGMA-distance,4,0.002838041
524288,2048,MAGMA-distance,4,0.002833713
524288,2048,MAGMA-distance,4,0.002839523
524288,2048,baseline,8,0.008394149
524288,2048,baseline,8,0.008394099
524288,2048,baseline,8,0.008392425999999998
524288,2048,baseline,8,0.00839489
524288,2048,baseline,8,0.008392497
524288,2048,baseline,8,0.008428520999999998
524288,2048,baseline,8,0.008460739999999998
524288,2048,baseline,8,0.008459318
524288,2048,baseline,8,0.008461039999999998
524288,2048,baseline,8,0.008407499
524288,2048,Kuang et al.,8,0.009200998
524288,2048,Kuang et al.,8,0.009197261
524288,2048,Kuang et al.,8,0.009198383
524288,2048,Kuang et al.,8,0.009200576
524288,2048,Kuang et al.,8,0.009199925
524288,2048,Kuang et al.,8,0.009197992
524288,2048,Kuang et al.,8,0.009202318
524288,2048,Kuang et al.,8,0.009198633
524288,2048,Kuang et al.,8,0.009198564
524288,2048,Kuang et al.,8,0.009199375
524288,2048,cuBLAS GEMM + postprocessing,8,0.01030642
524288,2048,cuBLAS GEMM + postprocessing,8,0.010326801
524288,2048,cuBLAS GEMM + postprocessing,8,0.010315784
524288,2048,cuBLAS GEMM + postprocessing,8,0.010321032
524288,2048,cuBLAS GEMM + postprocessing,8,0.01032639
524288,2048,cuBLAS GEMM + postprocessing,8,0.010312209
524288,2048,cuBLAS GEMM + postprocessing,8,0.010318438
524288,2048,cuBLAS GEMM + postprocessing,8,0.010319019
524288,2048,cuBLAS GEMM + postprocessing,8,0.010315564
524288,2048,cuBLAS GEMM + postprocessing,8,0.010316796
524288,2048,MAGMA-distance (unexpanded),8,0.003108513
524288,2048,MAGMA-distance (unexpanded),8,0.003103245
524288,2048,MAGMA-distance (unexpanded),8,0.003106589
524288,2048,MAGMA-distance (unexpanded),8,0.003106189
524288,2048,MAGMA-distance (unexpanded),8,0.00310663
524288,2048,MAGMA-distance (unexpanded),8,0.003108222
524288,2048,MAGMA-distance (unexpanded),8,0.003108292
524288,2048,MAGMA-distance (unexpanded),8,0.003105708
524288,2048,MAGMA-distance (unexpanded),8,0.003104796
524288,2048,MAGMA-distance (unexpanded),8,0.003106429
524288,2048,MAGMA-distance,8,0.003014349
524288,2048,MAGMA-distance,8,0.003008731
524288,2048,MAGMA-distance,8,0.003007429
524288,2048,MAGMA-distance,8,0.003011495
524288,2048,MAGMA-distance,8,0.003013728
524288,2048,MAGMA-distance,8,0.003014018
524288,2048,MAGMA-distance,8,0.003013437
524288,2048,MAGMA-distance,8,0.003010943
524288,2048,MAGMA-distance,8,0.003016462
524288,2048,MAGMA-distance,8,0.003002952
524288,2048,baseline,16,0.016459627
524288,2048,baseline,16,0.016424313
524288,2048,baseline,16,0.016403001
524288,2048,baseline,16,0.016397072
524288,2048,baseline,16,0.016392144
524288,2048,baseline,16,0.016380466
524288,2048,baseline,16,0.016380065
524288,2048,baseline,16,0.016378394
524288,2048,baseline,16,0.016379175
524288,2048,baseline,16,0.016385094
524288,2048,Kuang et al.,16,0.009353088
524288,2048,Kuang et al.,16,0.009354681
524288,2048,Kuang et al.,16,0.0093547
524288,2048,Kuang et al.,16,0.009353237
524288,2048,Kuang et al.,16,0.009418237
524288,2048,Kuang et al.,16,0.009415823
524288,2048,Kuang et al.,16,0.009418297
524288,2048,Kuang et al.,16,0.009417025
524288,2048,Kuang et al.,16,0.009418237
524288,2048,Kuang et al.,16,0.009415253
524288,2048,cuBLAS GEMM + postprocessing,16,0.010436528
524288,2048,cuBLAS GEMM + postprocessing,16,0.010424409
524288,2048,cuBLAS GEMM + postprocessing,16,0.010428316
524288,2048,cuBLAS GEMM + postprocessing,16,0.010427405
524288,2048,cuBLAS GEMM + postprocessing,16,0.010430739
524288,2048,cuBLAS GEMM + postprocessing,16,0.010426162
524288,2048,cuBLAS GEMM + postprocessing,16,0.010426883
524288,2048,cuBLAS GEMM + postprocessing,16,0.010434245
524288,2048,cuBLAS GEMM + postprocessing,16,0.01043127
524288,2048,cuBLAS GEMM + postprocessing,16,0.01042399
524288,2048,MAGMA-distance (unexpanded),16,0.003333518
524288,2048,MAGMA-distance (unexpanded),16,0.003329973
524288,2048,MAGMA-distance (unexpanded),16,0.003321049
524288,2048,MAGMA-distance (unexpanded),16,0.003323903
524288,2048,MAGMA-distance (unexpanded),16,0.003331275
524288,2048,MAGMA-distance (unexpanded),16,0.003326387
524288,2048,MAGMA-distance (unexpanded),16,0.00333512
524288,2048,MAGMA-distance (unexpanded),16,0.003352397
524288,2048,MAGMA-distance (unexpanded),16,0.003346087
524288,2048,MAGMA-distance (unexpanded),16,0.003346558
524288,2048,MAGMA-distance,16,0.003265986
524288,2048,MAGMA-distance,16,0.003261678
524288,2048,MAGMA-distance,16,0.003265625
524288,2048,MAGMA-distance,16,0.003276592
524288,2048,MAGMA-distance,16,0.003260677
524288,2048,MAGMA-distance,16,0.003263602
524288,2048,MAGMA-distance,16,0.003264553
524288,2048,MAGMA-distance,16,0.003261518
524288,2048,MAGMA-distance,16,0.00325647
524288,2048,MAGMA-distance,16,0.003264783
524288,2048,baseline,32,0.07615767299999998
524288,2048,baseline,32,0.076163753
524288,2048,baseline,32,0.076178115
524288,2048,baseline,32,0.07617610099999998
524288,2048,baseline,32,0.07614362199999998
524288,2048,baseline,32,0.076153127
524288,2048,baseline,32,0.076147087
524288,2048,baseline,32,0.076151604
524288,2048,baseline,32,0.076155049
524288,2048,baseline,32,0.076149621
524288,2048,Kuang et al.,32,0.016298448
524288,2048,Kuang et al.,32,0.016298007
524288,2048,Kuang et al.,32,0.016297257
524288,2048,Kuang et al.,32,0.016297506
524288,2048,Kuang et al.,32,0.016298668
524288,2048,Kuang et al.,32,0.016299379
524288,2048,Kuang et al.,32,0.016297176
524288,2048,Kuang et al.,32,0.016297547
524288,2048,Kuang et al.,32,0.016298538
524288,2048,Kuang et al.,32,0.016297777
524288,2048,cuBLAS GEMM + postprocessing,32,0.011301296
524288,2048,cuBLAS GEMM + postprocessing,32,0.011307184
524288,2048,cuBLAS GEMM + postprocessing,32,0.011308526
524288,2048,cuBLAS GEMM + postprocessing,32,0.011285422
524288,2048,cuBLAS GEMM + postprocessing,32,0.011305442
524288,2048,cuBLAS GEMM + postprocessing,32,0.01130427
524288,2048,cuBLAS GEMM + postprocessing,32,0.011283728
524288,2048,cuBLAS GEMM + postprocessing,32,0.011306404
524288,2048,cuBLAS GEMM + postprocessing,32,0.011283048
524288,2048,cuBLAS GEMM + postprocessing,32,0.011310329
524288,2048,MAGMA-distance (unexpanded),32,0.005394077
524288,2048,MAGMA-distance (unexpanded),32,0.00541544
524288,2048,MAGMA-distance (unexpanded),32,0.005423822
524288,2048,MAGMA-distance (unexpanded),32,0.005418544
524288,2048,MAGMA-distance (unexpanded),32,0.005418364
524288,2048,MAGMA-distance (unexpanded),32,0.005416381
524288,2048,MAGMA-distance (unexpanded),32,0.005411734
524288,2048,MAGMA-distance (unexpanded),32,0.005419065
524288,2048,MAGMA-distance (unexpanded),32,0.005416982
524288,2048,MAGMA-distance (unexpanded),32,0.005414899
524288,2048,MAGMA-distance,32,0.004938322
524288,2048,MAGMA-distance,32,0.004948548
524288,2048,MAGMA-distance,32,0.004938013
524288,2048,MAGMA-distance,32,0.004943921
524288,2048,MAGMA-distance,32,0.004947066
524288,2048,MAGMA-distance,32,0.00494312
524288,2048,MAGMA-distance,32,0.004953596
524288,2048,MAGMA-distance,32,0.004946235
524288,2048,MAGMA-distance,32,0.004947066
