point_count,query_count,algorithm,dim,time
262144,4096,cuBLAS GEMM + postprocessing,8,0.010151418
262144,4096,cuBLAS GEMM + postprocessing,8,0.010142014
262144,4096,cuBLAS GEMM + postprocessing,8,0.010141253
262144,4096,cuBLAS GEMM + postprocessing,8,0.01013902
262144,4096,cuBLAS GEMM + postprocessing,8,0.010148574
262144,4096,MAGMA-distance,8,0.002922539
262144,4096,MAGMA-distance,8,0.002926004
262144,4096,MAGMA-distance,8,0.002919995
262144,4096,MAGMA-distance,8,0.002923931
262144,4096,MAGMA-distance,8,0.002922729
262144,4096,MAGMA-distance,8,0.002922719
262144,4096,MAGMA-distance,8,0.00292351
262144,4096,MAGMA-distance,8,0.002923741
262144,4096,MAGMA-distance,8,0.002922529
262144,4096,MAGMA-distance,8,0.002919455
262144,4096,baseline,16,0.013576114
262144,4096,baseline,16,0.013576123
262144,4096,baseline,16,0.013575983
262144,4096,baseline,16,0.013574772
262144,4096,baseline,16,0.013576133
262144,4096,baseline,16,0.013574831
262144,4096,baseline,16,0.013576273
262144,4096,baseline,16,0.013575994
262144,4096,baseline,16,0.013575774
262144,4096,baseline,16,0.01357398
262144,4096,cuBLAS GEMM + postprocessing,16,0.010306776
262144,4096,cuBLAS GEMM + postprocessing,16,0.01029675
262144,4096,cuBLAS GEMM + postprocessing,16,0.010304553
262144,4096,cuBLAS GEMM + postprocessing,16,0.01031008
262144,4096,cuBLAS GEMM + postprocessing,16,0.010311583
262144,4096,cuBLAS GEMM + postprocessing,16,0.010300516
262144,4096,cuBLAS GEMM + postprocessing,16,0.010301557
262144,4096,cuBLAS GEMM + postprocessing,16,0.010304462
262144,4096,cuBLAS GEMM + postprocessing,16,0.010304672
262144,4096,cuBLAS GEMM + postprocessing,16,0.010299454
262144,4096,MAGMA-distance,16,0.00318536
262144,4096,MAGMA-distance,16,0.003180914
262144,4096,MAGMA-distance,16,0.003177038
262144,4096,MAGMA-distance,16,0.003183787
262144,4096,MAGMA-distance,16,0.003184248
262144,4096,MAGMA-distance,16,0.00317841
262144,4096,MAGMA-distance,16,0.003177748
262144,4096,MAGMA-distance,16,0.003188034
262144,4096,MAGMA-distance,16,0.003182977
262144,4096,MAGMA-distance,16,0.003181004
262144,4096,baseline,32,0.02812433
262144,4096,baseline,32,0.027985098
262144,4096,baseline,32,0.028173915
262144,4096,baseline,32,0.028184953
262144,4096,baseline,32,0.02818977
262144,4096,baseline,32,0.028154437
262144,4096,baseline,32,0.028154986
262144,4096,baseline,32,0.028343806
262144,4096,baseline,32,0.028142268
262144,4096,baseline,32,0.02811743
262144,4096,cuBLAS GEMM + postprocessing,32,0.010929937
262144,4096,cuBLAS GEMM + postprocessing,32,0.010932661
262144,4096,cuBLAS GEMM + postprocessing,32,0.010913121
262144,4096,cuBLAS GEMM + postprocessing,32,0.010944348
262144,4096,cuBLAS GEMM + postprocessing,32,0.010940372
262144,4096,cuBLAS GEMM + postprocessing,32,0.010941334
262144,4096,cuBLAS GEMM + postprocessing,32,0.010914673
262144,4096,cuBLAS GEMM + postprocessing,32,0.010946992
262144,4096,cuBLAS GEMM + postprocessing,32,0.010931749
262144,4096,cuBLAS GEMM + postprocessing,32,0.010893751
262144,4096,MAGMA-distance,32,0.004801426
262144,4096,MAGMA-distance,32,0.004802247
262144,4096,MAGMA-distance,32,0.00480408
262144,4096,MAGMA-distance,32,0.004802186
262144,4096,MAGMA-distance,32,0.004812233
262144,4096,MAGMA-distance,32,0.00480415
262144,4096,MAGMA-distance,32,0.004812242
262144,4096,MAGMA-distance,32,0.004807104
262144,4096,MAGMA-distance,32,0.004807485
262144,4096,MAGMA-distance,32,0.004806304
262144,4096,baseline,64,0.14832194
262144,4096,baseline,64,0.148306166
262144,4096,baseline,64,0.148316452
262144,4096,baseline,64,0.148335511
262144,4096,baseline,64,0.148350975
262144,4096,baseline,64,0.148358827
262144,4096,baseline,64,0.148312065
262144,4096,baseline,64,0.148317594
262144,4096,baseline,64,0.148323323
262144,4096,baseline,64,0.148333377
262144,4096,cuBLAS GEMM + postprocessing,64,0.012158381
262144,4096,cuBLAS GEMM + postprocessing,64,0.01215177
262144,4096,cuBLAS GEMM + postprocessing,64,0.012146623
262144,4096,cuBLAS GEMM + postprocessing,64,0.012099641
262144,4096,cuBLAS GEMM + postprocessing,64,0.012229499
262144,4096,cuBLAS GEMM + postprocessing,64,0.012172152
262144,4096,cuBLAS GEMM + postprocessing,64,0.012152251
262144,4096,cuBLAS GEMM + postprocessing,64,0.012148716
262144,4096,cuBLAS GEMM + postprocessing,64,0.012186583
262144,4096,cuBLAS GEMM + postprocessing,64,0.012194636
262144,4096,MAGMA-distance,64,0.007179294
262144,4096,MAGMA-distance,64,0.007232926
262144,4096,MAGMA-distance,64,0.007233947
262144,4096,MAGMA-distance,64,0.007243472
262144,4096,MAGMA-distance,64,0.007255158999999998
262144,4096,MAGMA-distance,64,0.007219575
262144,4096,MAGMA-distance,64,0.007184852
262144,4096,MAGMA-distance,64,0.007188918
262144,4096,MAGMA-distance,64,0.007177791
