algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
bits (descending data),uniform,descending,10,16777216,64,1,512,1024,"1,1,1",1,selection,0.157126838,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,1024,"1,1,1",1,selection,0.157112407,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,1024,"1,1,1",1,selection,0.157131896,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,1024,"1,1,1",1,selection,0.157109883,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,1024,"1,1,1",1,selection,0.157105556,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,1024,"1,1,1",1,selection,0.157095651,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,1024,"1,1,1",1,selection,0.157119557,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,1024,"1,1,1",1,selection,0.15710781,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,1024,"1,1,1",1,selection,0.157121862,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,1024,"1,1,1",1,selection,0.157100549,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,2048,"1,1,1",1,selection,0.128267797,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,2048,"1,1,1",1,selection,0.128260205,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,2048,"1,1,1",1,selection,0.128276099,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,2048,"1,1,1",1,selection,0.12828295,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,2048,"1,1,1",1,selection,0.128282248,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,2048,"1,1,1",1,selection,0.128261387,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,2048,"1,1,1",1,selection,0.128267766,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,2048,"1,1,1",1,selection,0.128272854,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,2048,"1,1,1",1,selection,0.128277111,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,2048,"1,1,1",1,selection,0.128275639,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,2048,"1,1,1",1,selection,0.15921364,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,2048,"1,1,1",1,selection,0.159239259,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,2048,"1,1,1",1,selection,0.159217515,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,2048,"1,1,1",1,selection,0.15921367,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,2048,"1,1,1",1,selection,0.159214572,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,2048,"1,1,1",1,selection,0.159202352,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,2048,"1,1,1",1,selection,0.159230676,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,2048,"1,1,1",1,selection,0.159215112,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,2048,"1,1,1",1,selection,0.159206749,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,2048,"1,1,1",1,selection,0.159216204,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,32,"1,1,1",1,selection,0.07353039899999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,32,"1,1,1",1,selection,0.073538061,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,32,"1,1,1",1,selection,0.073539372,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,32,"1,1,1",1,selection,0.07351529599999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,32,"1,1,1",1,selection,0.073526353,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,32,"1,1,1",1,selection,0.073515306,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,32,"1,1,1",1,selection,0.073538612,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,32,"1,1,1",1,selection,0.073522276,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,32,"1,1,1",1,selection,0.073547685,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,32,"1,1,1",1,selection,0.073507204,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,32,"1,1,1",1,selection,0.08638254099999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,32,"1,1,1",1,selection,0.086350381,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,32,"1,1,1",1,selection,0.08633099199999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,32,"1,1,1",1,selection,0.086348979,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,32,"1,1,1",1,selection,0.086349199,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,32,"1,1,1",1,selection,0.08635804299999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,32,"1,1,1",1,selection,0.086347687,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,32,"1,1,1",1,selection,0.086358404,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,32,"1,1,1",1,selection,0.08634282999999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,32,"1,1,1",1,selection,0.086345083,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,64,"1,1,1",1,selection,0.073539483,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,64,"1,1,1",1,selection,0.073527625,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,64,"1,1,1",1,selection,0.073527464,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,64,"1,1,1",1,selection,0.0735181,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,64,"1,1,1",1,selection,0.073555908,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,64,"1,1,1",1,selection,0.07353390499999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,64,"1,1,1",1,selection,0.073535446,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,64,"1,1,1",1,selection,0.073526983,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,64,"1,1,1",1,selection,0.073525192,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,64,"1,1,1",1,selection,0.07350588199999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,64,"1,1,1",1,selection,0.08637621099999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,64,"1,1,1",1,selection,0.086346385,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,64,"1,1,1",1,selection,0.086364012,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,64,"1,1,1",1,selection,0.086360948,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,64,"1,1,1",1,selection,0.086367147,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,64,"1,1,1",1,selection,0.086358294,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,64,"1,1,1",1,selection,0.086361799,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,64,"1,1,1",1,selection,0.086345775,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,64,"1,1,1",1,selection,0.086344243,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,64,"1,1,1",1,selection,0.086356641,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,128,"1,1,1",1,selection,0.073551641,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,128,"1,1,1",1,selection,0.07353464599999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,128,"1,1,1",1,selection,0.073536719,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,128,"1,1,1",1,selection,0.07353102,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,128,"1,1,1",1,selection,0.073532082,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,128,"1,1,1",1,selection,0.073525221,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,128,"1,1,1",1,selection,0.07350466,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,128,"1,1,1",1,selection,0.073523619,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,128,"1,1,1",1,selection,0.073542678,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,128,"1,1,1",1,selection,0.073533413,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,128,"1,1,1",1,selection,0.086364883,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,128,"1,1,1",1,selection,0.08634894899999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,128,"1,1,1",1,selection,0.086360568,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,128,"1,1,1",1,selection,0.086339385,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,128,"1,1,1",1,selection,0.086346795,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,128,"1,1,1",1,selection,0.086346666,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,128,"1,1,1",1,selection,0.086338994,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,128,"1,1,1",1,selection,0.08632970099999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,128,"1,1,1",1,selection,0.086348699,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,128,"1,1,1",1,selection,0.086338513,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,128,256,"1,1,1",1,selection,0.063728108,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,128,256,"1,1,1",1,selection,0.063744012,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,128,256,"1,1,1",1,selection,0.063749801,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,128,256,"1,1,1",1,selection,0.063756631,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,128,256,"1,1,1",1,selection,0.063738915,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,128,256,"1,1,1",1,selection,0.063744524,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,128,256,"1,1,1",1,selection,0.063726035,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,128,256,"1,1,1",1,selection,0.063733146,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,128,256,"1,1,1",1,selection,0.063740407,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,128,256,"1,1,1",1,selection,0.063731854,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,256,"1,1,1",1,selection,0.08636326099999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,256,"1,1,1",1,selection,0.08636868,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,256,"1,1,1",1,selection,0.08636871,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,256,"1,1,1",1,selection,0.08635116299999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,256,"1,1,1",1,selection,0.086368819,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,256,"1,1,1",1,selection,0.086330091,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,256,"1,1,1",1,selection,0.086358794,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,256,"1,1,1",1,selection,0.086332114,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,256,"1,1,1",1,selection,0.086334488,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,256,"1,1,1",1,selection,0.086377883,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,512,"1,1,1",1,selection,0.065806988,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,512,"1,1,1",1,selection,0.065798335,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,512,"1,1,1",1,selection,0.065806677,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,512,"1,1,1",1,selection,0.065802522,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,512,"1,1,1",1,selection,0.06581441,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,512,"1,1,1",1,selection,0.065801931,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,512,"1,1,1",1,selection,0.065796813,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,512,"1,1,1",1,selection,0.065790363,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,512,"1,1,1",1,selection,0.065803613,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,512,"1,1,1",1,selection,0.065796402,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,512,"1,1,1",1,selection,0.077546133,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,512,"1,1,1",1,selection,0.07756320899999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,512,"1,1,1",1,selection,0.07756884799999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,512,"1,1,1",1,selection,0.07755094999999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,512,"1,1,1",1,selection,0.077552733,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,512,"1,1,1",1,selection,0.07754936799999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,512,"1,1,1",1,selection,0.077578372,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,512,"1,1,1",1,selection,0.07754801599999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,512,"1,1,1",1,selection,0.077574787,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,512,"1,1,1",1,selection,0.07755779,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.067127839,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.067113097,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.067146147,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.067122482,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.067120198,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.067112766,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.067132546,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.067126998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.067113207,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.06712154,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,1024,"1,1,1",1,selection,0.084867184,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,1024,"1,1,1",1,selection,0.08485661899999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,1024,"1,1,1",1,selection,0.084842898,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,1024,"1,1,1",1,selection,0.08483747,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,1024,"1,1,1",1,selection,0.084816958,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,1024,"1,1,1",1,selection,0.08483113,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,1024,"1,1,1",1,selection,0.08482511099999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,1024,"1,1,1",1,selection,0.084838561,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,1024,"1,1,1",1,selection,0.08484881599999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,1024,"1,1,1",1,selection,0.08483631699999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,2048,"1,1,1",1,selection,0.06853447,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.068541561,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.068557005,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.068541942,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.068569043,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.068528341,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.068537926,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.068530063,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.068529583,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.068537395,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,2048,"1,1,1",1,selection,0.084393457,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,2048,"1,1,1",1,selection,0.08438511399999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,2048,"1,1,1",1,selection,0.08437792299999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,2048,"1,1,1",1,selection,0.08436837899999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,2048,"1,1,1",1,selection,0.084359405,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,2048,"1,1,1",1,selection,0.084362159,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,2048,"1,1,1",1,selection,0.08440641699999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,2048,"1,1,1",1,selection,0.084402661,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,2048,"1,1,1",1,selection,0.08437269599999998,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,2048,"1,1,1",1,selection,0.084382279,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,32,"1,1,1",1,selection,0.045585973,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,32,"1,1,1",1,selection,0.045567966,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,32,"1,1,1",1,selection,0.045578462,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,32,"1,1,1",1,selection,0.04555801,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,32,"1,1,1",1,selection,0.045581416,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,32,"1,1,1",1,selection,0.0455644,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
