algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,dataset
bits (descending data),uniform,descending,15,4194304,256,1,256,512,"1,1,1",1,selection,0.062797861,hopper01,108408,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,512,"1,1,1",1,selection,0.062810691,hopper01,108408,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,512,"1,1,1",1,selection,0.062812344,hopper01,108408,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,512,"1,1,1",1,selection,0.062805623,hopper01,108408,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,512,"1,1,1",1,selection,0.062816339,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.05308025,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.053036303,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.053049473,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.053039187,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.05306083,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.053056753,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.053052387,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.053057775,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.053065978,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.053046649,hopper01,108408,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,1024,"1,1,1",1,selection,0.073155757,hopper01,108408,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,1024,"1,1,1",1,selection,0.07315116,hopper01,108408,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,1024,"1,1,1",1,selection,0.07316644399999998,hopper01,108408,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,1024,"1,1,1",1,selection,0.073151821,hopper01,108408,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,1024,"1,1,1",1,selection,0.07319011,hopper01,108408,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,1024,"1,1,1",1,selection,0.073153444,hopper01,108408,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,1024,"1,1,1",1,selection,0.07316180599999998,hopper01,108408,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,1024,"1,1,1",1,selection,0.073125671,hopper01,108408,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,1024,"1,1,1",1,selection,0.07313029899999998,hopper01,108408,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,1024,"1,1,1",1,selection,0.073160796,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,2048,"1,1,1",1,selection,0.054391396,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.054376363,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.054362833,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.054390225,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.054382203,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.054359128,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.054370225,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.054364486,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.054354971,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.054350714,hopper01,108408,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,2048,"1,1,1",1,selection,0.07263838999999998,hopper01,108408,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,2048,"1,1,1",1,selection,0.072689978,hopper01,108408,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,2048,"1,1,1",1,selection,0.07269038899999998,hopper01,108408,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,2048,"1,1,1",1,selection,0.072664479,hopper01,108408,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,2048,"1,1,1",1,selection,0.072669077,hopper01,108408,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,2048,"1,1,1",1,selection,0.07270425,hopper01,108408,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,2048,"1,1,1",1,selection,0.072669126,hopper01,108408,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,2048,"1,1,1",1,selection,0.07262577,hopper01,108408,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,2048,"1,1,1",1,selection,0.072639401,hopper01,108408,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,2048,"1,1,1",1,selection,0.07268026299999998,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,32,"1,1,1",1,selection,0.034116284,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,32,"1,1,1",1,selection,0.034103395,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,32,"1,1,1",1,selection,0.034081812,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,32,"1,1,1",1,selection,0.034094371,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,32,"1,1,1",1,selection,0.03410021,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,32,"1,1,1",1,selection,0.034096785,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,32,"1,1,1",1,selection,0.03411288,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,32,"1,1,1",1,selection,0.034091096,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,32,"1,1,1",1,selection,0.034091337,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,32,"1,1,1",1,selection,0.034096224,hopper01,108408,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,32,"1,1,1",1,selection,0.040292692,hopper01,108408,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,32,"1,1,1",1,selection,0.040299022,hopper01,108408,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,32,"1,1,1",1,selection,0.040282677,hopper01,108408,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,32,"1,1,1",1,selection,0.040288146,hopper01,108408,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,32,"1,1,1",1,selection,0.040276057,hopper01,108408,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,32,"1,1,1",1,selection,0.040293724,hopper01,108408,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,32,"1,1,1",1,selection,0.040283498,hopper01,108408,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,32,"1,1,1",1,selection,0.040288386,hopper01,108408,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,32,"1,1,1",1,selection,0.040282907,hopper01,108408,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,32,"1,1,1",1,selection,0.040305641,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,64,"1,1,1",1,selection,0.033938574,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,64,"1,1,1",1,selection,0.033937572,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,64,"1,1,1",1,selection,0.033933857,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,64,"1,1,1",1,selection,0.033928318,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,64,"1,1,1",1,selection,0.033928228,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,64,"1,1,1",1,selection,0.033939485,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,64,"1,1,1",1,selection,0.033946837,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,64,"1,1,1",1,selection,0.033945644,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,64,"1,1,1",1,selection,0.03393588,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,64,"1,1,1",1,selection,0.033940066,hopper01,108408,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,64,"1,1,1",1,selection,0.037135803,hopper01,108408,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,64,"1,1,1",1,selection,0.037142604,hopper01,108408,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,64,"1,1,1",1,selection,0.037142554,hopper01,108408,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,64,"1,1,1",1,selection,0.037147171,hopper01,108408,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,64,"1,1,1",1,selection,0.037141463,hopper01,108408,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,64,"1,1,1",1,selection,0.037146379,hopper01,108408,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,64,"1,1,1",1,selection,0.037136134,hopper01,108408,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,64,"1,1,1",1,selection,0.037138048,hopper01,108408,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,64,"1,1,1",1,selection,0.03714639,hopper01,108408,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,64,"1,1,1",1,selection,0.037143235,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,128,"1,1,1",1,selection,0.030606588,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,128,"1,1,1",1,selection,0.030612738,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,128,"1,1,1",1,selection,0.030624266,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,128,"1,1,1",1,selection,0.030616353,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.030613078,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.030613389,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.030614641,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.030606659,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.030609493,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.03060083,hopper01,108408,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,128,"1,1,1",1,selection,0.037142033,hopper01,108408,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,128,"1,1,1",1,selection,0.037148553,hopper01,108408,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,128,"1,1,1",1,selection,0.037143275,hopper01,108408,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,128,"1,1,1",1,selection,0.037129153,hopper01,108408,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,128,"1,1,1",1,selection,0.037140831,hopper01,108408,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,128,"1,1,1",1,selection,0.037141282,hopper01,108408,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,128,"1,1,1",1,selection,0.037138608,hopper01,108408,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,128,"1,1,1",1,selection,0.037138027,hopper01,108408,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,128,"1,1,1",1,selection,0.037138828,hopper01,108408,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,128,"1,1,1",1,selection,0.037131207,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.030596203,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.0305875,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.030598025,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.030597305,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.030603503,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.030590835,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.030593699,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.030586649,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.03060076,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.030596664,hopper01,108408,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.036379091,hopper01,108408,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.036380633,hopper01,108408,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.036375716,hopper01,108408,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.0363722,hopper01,108408,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.036374884,hopper01,108408,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.036373563,hopper01,108408,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.036381635,hopper01,108408,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.036370998,hopper01,108408,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.036374575,hopper01,108408,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.036370638,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,512,"1,1,1",1,selection,0.031318113,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,512,"1,1,1",1,selection,0.031315689,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,512,"1,1,1",1,selection,0.031317872,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,512,"1,1,1",1,selection,0.031314156,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,512,"1,1,1",1,selection,0.031317812,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,512,"1,1,1",1,selection,0.031323001,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,512,"1,1,1",1,selection,0.031320065,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,512,"1,1,1",1,selection,0.031317191,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,512,"1,1,1",1,selection,0.031324002,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,512,"1,1,1",1,selection,0.031317662,hopper01,108408,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,512,"1,1,1",1,selection,0.042130631,hopper01,108408,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,512,"1,1,1",1,selection,0.042126355,hopper01,108408,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,512,"1,1,1",1,selection,0.042127608,hopper01,108408,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,512,"1,1,1",1,selection,0.042115529,hopper01,108408,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,512,"1,1,1",1,selection,0.04212957,hopper01,108408,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,512,"1,1,1",1,selection,0.042131754,hopper01,108408,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,512,"1,1,1",1,selection,0.042126334,hopper01,108408,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,512,"1,1,1",1,selection,0.042156331,hopper01,108408,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,512,"1,1,1",1,selection,0.042137702,hopper01,108408,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,512,"1,1,1",1,selection,0.042133106,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035907613,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035901914,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035901403,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035904498,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035895935,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035899821,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035908715,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035896986,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035899351,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035910889,hopper01,108408,descending
bits (descending data),uniform,descending,10,1048576,1024,1,512,1024,"1,1,1",1,selection,0.052046124,hopper01,108408,descending
bits (descending data),uniform,descending,11,1048576,1024,1,512,1024,"1,1,1",1,selection,0.052047337,hopper01,108408,descending
bits (descending data),uniform,descending,12,1048576,1024,1,512,1024,"1,1,1",1,selection,0.05204289,hopper01,108408,descending
bits (descending data),uniform,descending,13,1048576,1024,1,512,1024,"1,1,1",1,selection,0.052066556,hopper01,108408,descending
bits (descending data),uniform,descending,14,1048576,1024,1,512,1024,"1,1,1",1,selection,0.052057191,hopper01,108408,descending
bits (descending data),uniform,descending,15,1048576,1024,1,512,1024,"1,1,1",1,selection,0.052031252,hopper01,108408,descending
bits (descending data),uniform,descending,16,1048576,1024,1,512,1024,"1,1,1",1,selection,0.052064051,hopper01,108408,descending
bits (descending data),uniform,descending,17,1048576,1024,1,512,1024,"1,1,1",1,selection,0.05204313,hopper01,108408,descending
bits (descending data),uniform,descending,18,1048576,1024,1,512,1024,"1,1,1",1,selection,0.052055169,hopper01,108408,descending
bits (descending data),uniform,descending,19,1048576,1024,1,512,1024,"1,1,1",1,selection,0.052067968,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038081808,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038099005,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038085354,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038098494,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038074828,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038083461,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038101649,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038077622,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038101518,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038073305,hopper01,108408,descending
bits (descending data),uniform,descending,10,1048576,1024,1,512,2048,"1,1,1",1,selection,0.051619355,hopper01,108408,descending
bits (descending data),uniform,descending,11,1048576,1024,1,512,2048,"1,1,1",1,selection,0.05159634,hopper01,108408,descending
bits (descending data),uniform,descending,12,1048576,1024,1,512,2048,"1,1,1",1,selection,0.051601317,hopper01,108408,descending
bits (descending data),uniform,descending,13,1048576,1024,1,512,2048,"1,1,1",1,selection,0.051619205,hopper01,108408,descending
bits (descending data),uniform,descending,14,1048576,1024,1,512,2048,"1,1,1",1,selection,0.051612234,hopper01,108408,descending
bits (descending data),uniform,descending,15,1048576,1024,1,512,2048,"1,1,1",1,selection,0.051522567,hopper01,108408,descending
bits (descending data),uniform,descending,16,1048576,1024,1,512,2048,"1,1,1",1,selection,0.05119679,hopper01,108408,descending
bits (descending data),uniform,descending,17,1048576,1024,1,512,2048,"1,1,1",1,selection,0.051254008,hopper01,108408,descending
bits (descending data),uniform,descending,18,1048576,1024,1,512,2048,"1,1,1",1,selection,0.051304965,hopper01,108408,descending
bits (descending data),uniform,descending,19,1048576,1024,1,512,2048,"1,1,1",1,selection,0.051315591,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,32,"1,1,1",1,selection,0.025078146,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,32,"1,1,1",1,selection,0.025073388,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,32,"1,1,1",1,selection,0.025082583,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,32,"1,1,1",1,selection,0.025079858,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,32,"1,1,1",1,selection,0.025079748,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,32,"1,1,1",1,selection,0.025079077,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,32,"1,1,1",1,selection,0.025081431,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,32,"1,1,1",1,selection,0.025079828,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,32,"1,1,1",1,selection,0.025079538,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,32,"1,1,1",1,selection,0.025081812,hopper01,108408,descending
bits (descending data),uniform,descending,10,262144,4096,1,256,32,"1,1,1",1,selection,0.037059608,hopper01,108408,descending
bits (descending data),uniform,descending,11,262144,4096,1,256,32,"1,1,1",1,selection,0.037053629,hopper01,108408,descending
bits (descending data),uniform,descending,12,262144,4096,1,256,32,"1,1,1",1,selection,0.037059968,hopper01,108408,descending
bits (descending data),uniform,descending,13,262144,4096,1,256,32,"1,1,1",1,selection,0.037063093,hopper01,108408,descending
bits (descending data),uniform,descending,14,262144,4096,1,256,32,"1,1,1",1,selection,0.037058806,hopper01,108408,descending
bits (descending data),uniform,descending,15,262144,4096,1,256,32,"1,1,1",1,selection,0.037055351,hopper01,108408,descending
bits (descending data),uniform,descending,16,262144,4096,1,256,32,"1,1,1",1,selection,0.037060027,hopper01,108408,descending
bits (descending data),uniform,descending,17,262144,4096,1,256,32,"1,1,1",1,selection,0.03706107,hopper01,108408,descending
bits (descending data),uniform,descending,18,262144,4096,1,256,32,"1,1,1",1,selection,0.037061611,hopper01,108408,descending
bits (descending data),uniform,descending,19,262144,4096,1,256,32,"1,1,1",1,selection,0.037067159,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,64,"1,1,1",1,selection,0.025073298,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,64,"1,1,1",1,selection,0.0250804,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,64,"1,1,1",1,selection,0.025077154,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,64,"1,1,1",1,selection,0.025077886,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,64,"1,1,1",1,selection,0.025076353,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,64,"1,1,1",1,selection,0.025080609,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,64,"1,1,1",1,selection,0.025076073,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,64,"1,1,1",1,selection,0.025073448,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,64,"1,1,1",1,selection,0.025079978,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,64,"1,1,1",1,selection,0.025080129,hopper01,108408,descending
bits (descending data),uniform,descending,10,262144,4096,1,256,64,"1,1,1",1,selection,0.03706781,hopper01,108408,descending
bits (descending data),uniform,descending,11,262144,4096,1,256,64,"1,1,1",1,selection,0.037063553,hopper01,108408,descending
bits (descending data),uniform,descending,12,262144,4096,1,256,64,"1,1,1",1,selection,0.037053578,hopper01,108408,descending
bits (descending data),uniform,descending,13,262144,4096,1,256,64,"1,1,1",1,selection,0.037058936,hopper01,108408,descending
bits (descending data),uniform,descending,14,262144,4096,1,256,64,"1,1,1",1,selection,0.037055802,hopper01,108408,descending
bits (descending data),uniform,descending,15,262144,4096,1,256,64,"1,1,1",1,selection,0.037059838,hopper01,108408,descending
bits (descending data),uniform,descending,16,262144,4096,1,256,64,"1,1,1",1,selection,0.037056403,hopper01,108408,descending
bits (descending data),uniform,descending,17,262144,4096,1,256,64,"1,1,1",1,selection,0.037056202,hopper01,108408,descending
bits (descending data),uniform,descending,18,262144,4096,1,256,64,"1,1,1",1,selection,0.037055561,hopper01,108408,descending
bits (descending data),uniform,descending,19,262144,4096,1,256,64,"1,1,1",1,selection,0.037062342,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,128,"1,1,1",1,selection,0.023522191,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,128,"1,1,1",1,selection,0.023525095,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,128,"1,1,1",1,selection,0.023524184,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,128,"1,1,1",1,selection,0.023517994,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,128,"1,1,1",1,selection,0.02352152,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,128,"1,1,1",1,selection,0.023517173,hopper01,108408,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,128,"1,1,1",1,selection,0.023522031,hopper01,108408,descending
