algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
bits (ascending data),uniform,ascending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.005416826,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,128,512,"1,1,1",1,selection,0.03124548,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,128,512,"1,1,1",1,selection,0.031238419,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,128,512,"1,1,1",1,selection,0.031238569,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,128,512,"1,1,1",1,selection,0.031240271,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,128,512,"1,1,1",1,selection,0.031238269,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,128,512,"1,1,1",1,selection,0.031238179,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,128,512,"1,1,1",1,selection,0.031239631,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,128,512,"1,1,1",1,selection,0.03123899,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,128,512,"1,1,1",1,selection,0.031236735,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,128,512,"1,1,1",1,selection,0.031239551,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,256,512,"1,1,1",1,selection,0.005534866,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,256,512,"1,1,1",1,selection,0.005507515,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,256,512,"1,1,1",1,selection,0.005534075,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,256,512,"1,1,1",1,selection,0.005531781,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,256,512,"1,1,1",1,selection,0.005523819,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,256,512,"1,1,1",1,selection,0.005530759,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,256,512,"1,1,1",1,selection,0.005533133,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,256,512,"1,1,1",1,selection,0.00554395,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,256,512,"1,1,1",1,selection,0.005506443,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,256,512,"1,1,1",1,selection,0.005505231,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,256,1024,"1,1,1",1,selection,0.03572823,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,256,1024,"1,1,1",1,selection,0.03573481,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035727569,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035732026,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,256,1024,"1,1,1",1,selection,0.03573492,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035732627,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035726497,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035738065,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035744825,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,256,1024,"1,1,1",1,selection,0.035742832,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004985308,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004996014,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004989053,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004985347,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004995693,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004989144,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,512,1024,"1,1,1",1,selection,0.00498642,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004991668,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004992799,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,512,1024,"1,1,1",1,selection,0.004995392,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037999717,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038016661,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.03798264,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037958042,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037978023,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037974698,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.038018144,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.03798216,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037974558,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.037986196,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,512,2048,"1,1,1",1,selection,0.00542615,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005434292,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005433301,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005428985,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005426019,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005433932,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005435906,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005434743,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005439371,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,512,2048,"1,1,1",1,selection,0.005426591,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,32,"1,1,1",1,selection,0.025053641,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,32,"1,1,1",1,selection,0.025052249,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,32,"1,1,1",1,selection,0.025049635,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,32,"1,1,1",1,selection,0.025056596,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,32,"1,1,1",1,selection,0.025048464,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,32,"1,1,1",1,selection,0.025052438,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,32,"1,1,1",1,selection,0.025049034,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,32,"1,1,1",1,selection,0.025047001,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,32,"1,1,1",1,selection,0.025053941,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,32,"1,1,1",1,selection,0.02505294,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,256,32,"1,1,1",1,selection,0.004457642,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,256,32,"1,1,1",1,selection,0.004464342,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,256,32,"1,1,1",1,selection,0.004471654,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,256,32,"1,1,1",1,selection,0.004462059,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,256,32,"1,1,1",1,selection,0.004466686,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,256,32,"1,1,1",1,selection,0.004458914,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,256,32,"1,1,1",1,selection,0.004458083,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,256,32,"1,1,1",1,selection,0.004471202,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,256,32,"1,1,1",1,selection,0.004468769,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,256,32,"1,1,1",1,selection,0.004462509,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,64,"1,1,1",1,selection,0.025057937,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,64,"1,1,1",1,selection,0.025044557,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,64,"1,1,1",1,selection,0.02504644,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,64,"1,1,1",1,selection,0.025056816,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,64,"1,1,1",1,selection,0.025046299,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,64,"1,1,1",1,selection,0.025052068,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,64,"1,1,1",1,selection,0.025051468,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,64,"1,1,1",1,selection,0.025053361,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,64,"1,1,1",1,selection,0.0250531,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,64,"1,1,1",1,selection,0.025052609,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,256,64,"1,1,1",1,selection,0.004465924,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,256,64,"1,1,1",1,selection,0.004467678,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,256,64,"1,1,1",1,selection,0.004465304,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,256,64,"1,1,1",1,selection,0.004468749,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,256,64,"1,1,1",1,selection,0.004465534,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,256,64,"1,1,1",1,selection,0.004464973,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,256,64,"1,1,1",1,selection,0.004464443,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,256,64,"1,1,1",1,selection,0.004468979,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,256,64,"1,1,1",1,selection,0.004464963,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,256,64,"1,1,1",1,selection,0.004460637,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,128,"1,1,1",1,selection,0.023507892,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,128,"1,1,1",1,selection,0.023512419,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,128,"1,1,1",1,selection,0.023503045,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,128,"1,1,1",1,selection,0.023507262,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,128,"1,1,1",1,selection,0.023509144,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,128,"1,1,1",1,selection,0.023503906,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,128,"1,1,1",1,selection,0.023507833,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,128,"1,1,1",1,selection,0.023511778,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,128,"1,1,1",1,selection,0.023509605,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,128,"1,1,1",1,selection,0.023511087,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,128,"1,1,1",1,selection,0.004041878,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,128,"1,1,1",1,selection,0.004039224,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,128,"1,1,1",1,selection,0.00403696,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,128,"1,1,1",1,selection,0.004041968,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,128,"1,1,1",1,selection,0.004042879,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,128,"1,1,1",1,selection,0.004041427,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,128,"1,1,1",1,selection,0.004037391,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,128,"1,1,1",1,selection,0.004041467,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,128,"1,1,1",1,selection,0.004038402,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,128,"1,1,1",1,selection,0.004036901,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,256,"1,1,1",1,selection,0.023580283,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,256,"1,1,1",1,selection,0.023581794,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,256,"1,1,1",1,selection,0.023581675,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,256,"1,1,1",1,selection,0.023586712,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,256,"1,1,1",1,selection,0.023575435,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,256,"1,1,1",1,selection,0.023579852,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,256,"1,1,1",1,selection,0.023577859,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,256,"1,1,1",1,selection,0.023577769,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,256,"1,1,1",1,selection,0.023580173,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,256,"1,1,1",1,selection,0.023577678,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,256,"1,1,1",1,selection,0.005409144,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,256,"1,1,1",1,selection,0.005401442,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,256,"1,1,1",1,selection,0.005408803,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,256,"1,1,1",1,selection,0.005408302,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,256,"1,1,1",1,selection,0.005403826,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,256,"1,1,1",1,selection,0.005412409,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,256,"1,1,1",1,selection,0.005401683,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,256,"1,1,1",1,selection,0.005405398,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,256,"1,1,1",1,selection,0.005405329,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,256,"1,1,1",1,selection,0.005405819,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,512,"1,1,1",1,selection,0.025574897,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,512,"1,1,1",1,selection,0.025574515,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,512,"1,1,1",1,selection,0.025578441,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,512,"1,1,1",1,selection,0.025577691,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,512,"1,1,1",1,selection,0.025574025,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,512,"1,1,1",1,selection,0.025570079,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,512,"1,1,1",1,selection,0.025573845,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,512,"1,1,1",1,selection,0.025572403,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,512,"1,1,1",1,selection,0.025573905,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,512,"1,1,1",1,selection,0.025572803,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,256,512,"1,1,1",1,selection,0.005380731,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,256,512,"1,1,1",1,selection,0.005380871,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,256,512,"1,1,1",1,selection,0.0053803,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,256,512,"1,1,1",1,selection,0.005380019,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,256,512,"1,1,1",1,selection,0.005379358,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,256,512,"1,1,1",1,selection,0.00537978,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,256,512,"1,1,1",1,selection,0.005378407,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,256,512,"1,1,1",1,selection,0.005381442,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,256,512,"1,1,1",1,selection,0.005382023,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,256,512,"1,1,1",1,selection,0.005377426,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,128,1024,"1,1,1",1,selection,0.030743543,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,128,1024,"1,1,1",1,selection,0.030825408,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,128,1024,"1,1,1",1,selection,0.030742112,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,128,1024,"1,1,1",1,selection,0.030853972,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,128,1024,"1,1,1",1,selection,0.030736392,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,128,1024,"1,1,1",1,selection,0.030753078,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,128,1024,"1,1,1",1,selection,0.030742822,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,128,1024,"1,1,1",1,selection,0.030841073,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,128,1024,"1,1,1",1,selection,0.030789334,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,128,1024,"1,1,1",1,selection,0.030755673,hopper01,35760904,data/buffer-hopper01-35760904.csv,ascending
