k,query_count,point_count,algorithm,dim,time,throughput
64,8192,131072,bits-fused,16,0.0043464815999999995,247037011269.0688
64,8192,131072,raftL2-fused,4,0.0135549226,79214161208.1208
64,8192,131072,raftL2-fused,8,0.0136101573,78892682893.53276
64,8192,131072,raftL2-fused,16,0.0135693715,79129812607.75417
128,1024,1048576,bits + MAGMA,4,0.007368788699999999,145714834244.0597
128,1024,1048576,bits + MAGMA,8,0.007451550499999999,144096429863.825
128,1024,1048576,bits + MAGMA,16,0.007658275500000001,140206737665.6794
128,1024,1048576,bits + zero computation,4,0.0047915588836119185,224090290880.5754
128,1024,1048576,bits + zero computation,8,0.004812194304691536,223129357630.71338
128,1024,1048576,bits + zero computation,16,0.004837863046850775,221945477497.3335
128,1024,1048576,bits-fused,4,0.0035706877999999997,300710082802.5346
128,1024,1048576,bits-fused,8,0.0052660438,203899144173.4685
128,1024,1048576,bits-fused,16,0.008303509599999998,129311806178.91985
128,2048,524288,bits + MAGMA,4,0.0072904731,147280129735.3391
128,2048,524288,bits + MAGMA,8,0.007406396600000001,144974929373.88742
128,2048,524288,bits + MAGMA,16,0.0073545672,145996602492.12216
128,2048,524288,bits + zero computation,4,0.004752515701590762,225931252292.46423
128,2048,524288,bits + zero computation,8,0.004759167940649225,225615451564.31793
128,2048,524288,bits + zero computation,16,0.00475430381876615,225846278431.2889
128,2048,524288,bits-fused,4,0.0029976204,358198064037.728
128,2048,524288,bits-fused,8,0.0041217512999999996,260506213463.19467
128,2048,524288,bits-fused,16,0.0064562076,166311539300.56403
128,4096,262144,bits + MAGMA,4,0.007012133999999999,153126255716.1629
128,4096,262144,bits + MAGMA,8,0.007347017,146146636655.39362
128,4096,262144,bits + MAGMA,16,0.0075189464,142804824888.76367
128,4096,262144,bits + zero computation,4,0.004763915839098837,225390594684.20703
128,4096,262144,bits + zero computation,8,0.004800468915665374,223674362414.067
128,4096,262144,bits + zero computation,16,0.0048196880687984495,222782430869.57376
128,4096,262144,bits-fused,4,0.0026105088,411315152050.0525
128,4096,262144,bits-fused,8,0.0034522087,311030391644.6303
128,4096,262144,bits-fused,16,0.0051357634,209071512912.76385
128,8192,131072,bits + MAGMA,4,0.007068953899999999,151895434485.7165
128,8192,131072,bits + MAGMA,8,0.0070912103,151418697031.16827
128,8192,131072,bits + MAGMA,16,0.0071715291,149722856733.58002
128,8192,131072,bits + zero computation,4,0.004795932714890181,223885923308.7858
128,8192,131072,bits + zero computation,8,0.004796267267248062,223870306672.06274
128,8192,131072,bits + zero computation,16,0.004795775071963824,223893282709.84006
128,8192,131072,bits-fused,4,0.0025581511000000003,419733542713.72003
128,8192,131072,bits-fused,8,0.0032858877,326773743363.1709
128,8192,131072,bits-fused,16,0.0047018453,228366046836.9727
256,1024,1048576,bits + MAGMA,4,0.007337118000000001,146343812924.91138
256,1024,1048576,bits + MAGMA,8,0.007233075,148448871883.67325
256,1024,1048576,bits + MAGMA,16,0.0074144371,144817712999.413
256,1024,1048576,bits + zero computation,4,0.004811012583611918,223184164526.5199
256,1024,1048576,bits + zero computation,8,0.004811686604691537,223152900887.8238
256,1024,1048576,bits + zero computation,16,0.004832061346850775,222211960264.07974
256,1024,1048576,bits-fused,4,0.0035599791,301614642625.28955
256,1024,1048576,bits-fused,8,0.0055373778,193907994502.37982
256,1024,1048576,bits-fused,16,0.0090239356,118988196679.94972
256,2048,524288,bits + MAGMA,4,0.007294526,147198299656.48215
256,2048,524288,bits + MAGMA,8,0.0073632040999999995,145825351221.75958
256,2048,524288,bits + MAGMA,16,0.007359921,145890400725.76865
256,2048,524288,bits + zero computation,4,0.004755926701590763,225769212053.00635
256,2048,524288,bits + zero computation,8,0.0047668985406492245,225249565276.83142
256,2048,524288,bits + zero computation,16,0.00477022761876615,225092366614.9353
256,2048,524288,bits-fused,4,0.0030168635,355913293392.293
256,2048,524288,bits-fused,8,0.0041397898,259371097537.36774
256,2048,524288,bits-fused,16,0.0071716568000000005,149720190737.51547
256,4096,262144,bits + MAGMA,4,0.0070005837,153378899533.76315
256,4096,262144,bits + MAGMA,8,0.0070157968,153046311717.57996
256,4096,262144,bits + MAGMA,16,0.0074062825,144977162834.39093
256,4096,262144,bits + zero computation,4,0.004751573139098837,225976069938.73218
256,4096,262144,bits + zero computation,8,0.004750819215665374,226011930839.09372
256,4096,262144,bits + zero computation,16,0.004787499068798449,224280320177.58368
256,4096,262144,bits-fused,4,0.0029356479,365759743871.1911
256,4096,262144,bits-fused,8,0.0038160868,281372484504.28326
256,4096,262144,bits-fused,16,0.0056501001,190039433814.63275
256,8192,131072,bits + MAGMA,4,0.0071356398,150475900423.11273
256,8192,131072,bits + MAGMA,8,0.007155288900000001,150062679369.94128
256,8192,131072,bits + MAGMA,16,0.0072570108,147959242943.3893
256,8192,131072,bits + zero computation,4,0.004880082514890181,220025341933.00684
256,8192,131072,bits + zero computation,8,0.004880699067248062,219997547319.67517
256,8192,131072,bits + zero computation,16,0.004883205471963825,219884629095.52423
256,8192,131072,bits-fused,4,0.0032456059000000002,330829391208.5876
256,8192,131072,bits-fused,8,0.0041607594,258063906314.79434
256,8192,131072,bits-fused,16,0.0059134158,181577257597.88446
