k,query_count,point_count,algorithm,dim,time,throughput
128,4096,262144,bits-fused,8,0.0016966308,632867105795.7925
128,4096,262144,bits-fused,16,0.0025566775,419975465814.51904
128,8192,131072,bits + MAGMA,4,0.005681082,189003049771.15277
128,8192,131072,bits + MAGMA,8,0.0056834039,188925834393.01227
128,8192,131072,bits + MAGMA,16,0.0056836629,188917225192.92972
128,8192,131072,bits + zero computation,4,0.00541500153908109,198290215847.69687
128,8192,131072,bits + zero computation,8,0.0054141150725892295,198322682396.64456
128,8192,131072,bits + zero computation,16,0.00541407483960551,198324156168.89346
128,8192,131072,bits-fused,4,0.0012498686,859083766085.4908
128,8192,131072,bits-fused,8,0.0016547019999999999,648903442432.5348
128,8192,131072,bits-fused,16,0.0024813305,432728257682.723
256,1024,1048576,bits + MAGMA,4,0.0060972453,176102776117.60184
256,1024,1048576,bits + MAGMA,8,0.0062070211,172988267109.3224
256,1024,1048576,bits + MAGMA,16,0.006412474,167445797674.96915
256,1024,1048576,bits + zero computation,4,0.005384295930174742,199421026987.4882
256,1024,1048576,bits + zero computation,8,0.005393164354776534,199093102558.4312
256,1024,1048576,bits + zero computation,16,0.005415478403980119,198272755221.561
256,1024,1048576,bits-fused,4,0.0018093495000000002,593440805107.0287
256,1024,1048576,bits-fused,8,0.0027441246,391287561796.5744
256,1024,1048576,bits-fused,16,0.0043087405999999995,249200850940.0636
256,2048,524288,bits + MAGMA,4,0.006094206499999999,176190587568.70154
256,2048,524288,bits + MAGMA,8,0.0062309472,172324012631.65897
256,2048,524288,bits + MAGMA,16,0.0064419419,166679836711.97034
256,2048,524288,bits + zero computation,4,0.005386780499861067,199329047104.7954
256,2048,524288,bits + zero computation,8,0.005392129594149185,199131308929.42194
256,2048,524288,bits + zero computation,16,0.005404977782725423,198657953309.58292
256,2048,524288,bits-fused,4,0.0015283944000000001,702529284326.0875
256,2048,524288,bits-fused,8,0.0022174683,484219695045.9224
256,2048,524288,bits-fused,16,0.0036111805000000005,297338176255.6593
256,4096,262144,bits + MAGMA,4,0.0057148393999999995,187886613926.5436
256,4096,262144,bits + MAGMA,8,0.0057754549,185914675569.53824
256,4096,262144,bits + MAGMA,16,0.0059235942,181265256826.6746
256,4096,262144,bits + zero computation,4,0.0054092603166914525,198500674978.93112
256,4096,262144,bits + zero computation,8,0.005407567627809956,198562810103.00766
256,4096,262144,bits + zero computation,16,0.0054090170500469634,198509602403.76343
256,4096,262144,bits-fused,4,0.0014112276,760856593224.2256
256,4096,262144,bits-fused,8,0.0019108615,561915044078.2861
256,4096,262144,bits-fused,16,0.0028919729,371283501308.0517
256,8192,131072,bits + MAGMA,4,0.0056970608,188472944504.9981
256,8192,131072,bits + MAGMA,8,0.0057016566,188321026559.19336
256,8192,131072,bits + MAGMA,16,0.0057007870000000006,188349753113.03506
256,8192,131072,bits + zero computation,4,0.005425652439081089,197900959572.31152
256,8192,131072,bits + zero computation,8,0.0054268026725892305,197859013636.78983
256,8192,131072,bits + zero computation,16,0.00542772883960551,197825251726.842
256,8192,131072,bits-fused,4,0.0014502123,740403197518.0461
256,8192,131072,bits-fused,8,0.0019260683,557478581626.6224
256,8192,131072,bits-fused,16,0.0029068398,369384588720.71313
