algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,dataset
bits (descending data),uniform,descending,14,1048576,1024,1,128,32,"1,1,1",1,selection,0.063817614,volta05,108410,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,32,"1,1,1",1,selection,0.06382022,volta05,108410,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,32,"1,1,1",1,selection,0.066397829,volta05,108410,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,32,"1,1,1",1,selection,0.063837287,volta05,108410,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,32,"1,1,1",1,selection,0.066399018,volta05,108410,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,32,"1,1,1",1,selection,0.066389599,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,64,"1,1,1",1,selection,0.042265251,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,64,"1,1,1",1,selection,0.0448225,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,64,"1,1,1",1,selection,0.042443515,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,64,"1,1,1",1,selection,0.042266096,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,64,"1,1,1",1,selection,0.042271909,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,64,"1,1,1",1,selection,0.042267495,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,64,"1,1,1",1,selection,0.043949467,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,64,"1,1,1",1,selection,0.043727434,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,64,"1,1,1",1,selection,0.042268872,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,64,"1,1,1",1,selection,0.045687956,volta05,108410,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,64,"1,1,1",1,selection,0.06639646,volta05,108410,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,64,"1,1,1",1,selection,0.066388937,volta05,108410,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,64,"1,1,1",1,selection,0.063842139,volta05,108410,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,64,"1,1,1",1,selection,0.066394239,volta05,108410,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,64,"1,1,1",1,selection,0.066406639,volta05,108410,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,64,"1,1,1",1,selection,0.066401671,volta05,108410,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,64,"1,1,1",1,selection,0.063813527,volta05,108410,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,64,"1,1,1",1,selection,0.066416852,volta05,108410,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,64,"1,1,1",1,selection,0.066394218,volta05,108410,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,64,"1,1,1",1,selection,0.063810305,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,128,"1,1,1",1,selection,0.040019726,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,128,"1,1,1",1,selection,0.04001722,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,128,"1,1,1",1,selection,0.040020351,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,128,"1,1,1",1,selection,0.042393575,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.040016419,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.04002499,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.040475323,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.040008057,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.040016182,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.040022762,volta05,108410,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,128,"1,1,1",1,selection,0.063838782,volta05,108410,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,128,"1,1,1",1,selection,0.066407058,volta05,108410,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,128,"1,1,1",1,selection,0.066398433,volta05,108410,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,128,"1,1,1",1,selection,0.066385662,volta05,108410,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,128,"1,1,1",1,selection,0.06382286,volta05,108410,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,128,"1,1,1",1,selection,0.066416096,volta05,108410,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,128,"1,1,1",1,selection,0.066428578,volta05,108410,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,128,"1,1,1",1,selection,0.063826879,volta05,108410,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,128,"1,1,1",1,selection,0.063805622,volta05,108410,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,128,"1,1,1",1,selection,0.066425651,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,256,"1,1,1",1,selection,0.044360699,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,256,"1,1,1",1,selection,0.044366016,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,256,"1,1,1",1,selection,0.044349688,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,256,"1,1,1",1,selection,0.044364957,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,256,"1,1,1",1,selection,0.044395824,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,256,"1,1,1",1,selection,0.044346199,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,256,"1,1,1",1,selection,0.044299979,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,256,"1,1,1",1,selection,0.044357009,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,256,"1,1,1",1,selection,0.044427439,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,256,"1,1,1",1,selection,0.044440798,volta05,108410,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.065924348,volta05,108410,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.065942262,volta05,108410,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.069395535,volta05,108410,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.065911895,volta05,108410,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.069382887,volta05,108410,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.065962321,volta05,108410,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.065917245,volta05,108410,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.069418088,volta05,108410,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.065931674,volta05,108410,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.069389235,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,512,"1,1,1",1,selection,0.050121097,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,512,"1,1,1",1,selection,0.050128127,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,512,"1,1,1",1,selection,0.050162953,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,512,"1,1,1",1,selection,0.05037868,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,512,"1,1,1",1,selection,0.050124823,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,512,"1,1,1",1,selection,0.050143554,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,512,"1,1,1",1,selection,0.050173499,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,512,"1,1,1",1,selection,0.050150771,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,512,"1,1,1",1,selection,0.050112558,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,512,"1,1,1",1,selection,0.050149964,volta05,108410,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,512,"1,1,1",1,selection,0.087121344,volta05,108410,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,512,"1,1,1",1,selection,0.087208906,volta05,108410,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,512,"1,1,1",1,selection,0.08713559299999998,volta05,108410,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,512,"1,1,1",1,selection,0.087850841,volta05,108410,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,512,"1,1,1",1,selection,0.087094979,volta05,108410,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,512,"1,1,1",1,selection,0.087267651,volta05,108410,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,512,"1,1,1",1,selection,0.087745505,volta05,108410,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,512,"1,1,1",1,selection,0.087311336,volta05,108410,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,512,"1,1,1",1,selection,0.087338012,volta05,108410,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,512,"1,1,1",1,selection,0.087356128,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,1024,"1,1,1",1,selection,0.068107617,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,1024,"1,1,1",1,selection,0.068249583,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,1024,"1,1,1",1,selection,0.068039923,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,1024,"1,1,1",1,selection,0.067803227,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,1024,"1,1,1",1,selection,0.068224886,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,1024,"1,1,1",1,selection,0.068221172,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,1024,"1,1,1",1,selection,0.066971099,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,1024,"1,1,1",1,selection,0.068104545,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,1024,"1,1,1",1,selection,0.068300702,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,1024,"1,1,1",1,selection,0.068169354,volta05,108410,descending
bits (descending data),uniform,descending,10,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094413448,volta05,108410,descending
bits (descending data),uniform,descending,11,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094404042,volta05,108410,descending
bits (descending data),uniform,descending,12,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094419886,volta05,108410,descending
bits (descending data),uniform,descending,13,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094394178,volta05,108410,descending
bits (descending data),uniform,descending,14,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094383816,volta05,108410,descending
bits (descending data),uniform,descending,15,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094412779,volta05,108410,descending
bits (descending data),uniform,descending,16,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094420068,volta05,108410,descending
bits (descending data),uniform,descending,17,1048576,1024,1,512,1024,"1,1,1",1,selection,0.09439004,volta05,108410,descending
bits (descending data),uniform,descending,18,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094410143,volta05,108410,descending
bits (descending data),uniform,descending,19,1048576,1024,1,512,1024,"1,1,1",1,selection,0.094412211,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070525139,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.07056215,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070598844,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070586238,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070528021,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070492774,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070517221,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.07054437,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070578287,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.070588268,volta05,108410,descending
bits (descending data),uniform,descending,10,1048576,1024,1,512,2048,"1,1,1",1,selection,0.08851735099999998,volta05,108410,descending
bits (descending data),uniform,descending,11,1048576,1024,1,512,2048,"1,1,1",1,selection,0.088527805,volta05,108410,descending
bits (descending data),uniform,descending,12,1048576,1024,1,512,2048,"1,1,1",1,selection,0.088536497,volta05,108410,descending
bits (descending data),uniform,descending,13,1048576,1024,1,512,2048,"1,1,1",1,selection,0.088519529,volta05,108410,descending
bits (descending data),uniform,descending,14,1048576,1024,1,512,2048,"1,1,1",1,selection,0.088483644,volta05,108410,descending
bits (descending data),uniform,descending,15,1048576,1024,1,512,2048,"1,1,1",1,selection,0.088546556,volta05,108410,descending
bits (descending data),uniform,descending,16,1048576,1024,1,512,2048,"1,1,1",1,selection,0.08854020499999998,volta05,108410,descending
bits (descending data),uniform,descending,17,1048576,1024,1,512,2048,"1,1,1",1,selection,0.088525319,volta05,108410,descending
bits (descending data),uniform,descending,18,1048576,1024,1,512,2048,"1,1,1",1,selection,0.088552008,volta05,108410,descending
bits (descending data),uniform,descending,19,1048576,1024,1,512,2048,"1,1,1",1,selection,0.088538237,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,32,"1,1,1",1,selection,0.042496933,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,32,"1,1,1",1,selection,0.04283297,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,32,"1,1,1",1,selection,0.042898561,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,32,"1,1,1",1,selection,0.045443032,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,32,"1,1,1",1,selection,0.042927317,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,32,"1,1,1",1,selection,0.044732329,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,32,"1,1,1",1,selection,0.043029623,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,32,"1,1,1",1,selection,0.04455899,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,32,"1,1,1",1,selection,0.043067666,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,32,"1,1,1",1,selection,0.042578475,volta05,108410,descending
bits (descending data),uniform,descending,10,262144,4096,1,128,32,"1,1,1",1,selection,0.054642847,volta05,108410,descending
bits (descending data),uniform,descending,11,262144,4096,1,128,32,"1,1,1",1,selection,0.054654975,volta05,108410,descending
bits (descending data),uniform,descending,12,262144,4096,1,128,32,"1,1,1",1,selection,0.05464197,volta05,108410,descending
bits (descending data),uniform,descending,13,262144,4096,1,128,32,"1,1,1",1,selection,0.054652162,volta05,108410,descending
bits (descending data),uniform,descending,14,262144,4096,1,128,32,"1,1,1",1,selection,0.054652268,volta05,108410,descending
bits (descending data),uniform,descending,15,262144,4096,1,128,32,"1,1,1",1,selection,0.054640337,volta05,108410,descending
bits (descending data),uniform,descending,16,262144,4096,1,128,32,"1,1,1",1,selection,0.054621743,volta05,108410,descending
bits (descending data),uniform,descending,17,262144,4096,1,128,32,"1,1,1",1,selection,0.054624684,volta05,108410,descending
bits (descending data),uniform,descending,18,262144,4096,1,128,32,"1,1,1",1,selection,0.054645765,volta05,108410,descending
bits (descending data),uniform,descending,19,262144,4096,1,128,32,"1,1,1",1,selection,0.054637532,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,64,"1,1,1",1,selection,0.04256763,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,64,"1,1,1",1,selection,0.042323353,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,64,"1,1,1",1,selection,0.042405145,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,64,"1,1,1",1,selection,0.042527478,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,64,"1,1,1",1,selection,0.042423647,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,64,"1,1,1",1,selection,0.042848446,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,64,"1,1,1",1,selection,0.042404119,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,64,"1,1,1",1,selection,0.043198143,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,64,"1,1,1",1,selection,0.042521497,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,64,"1,1,1",1,selection,0.042431488,volta05,108410,descending
bits (descending data),uniform,descending,10,262144,4096,1,128,64,"1,1,1",1,selection,0.054656208,volta05,108410,descending
bits (descending data),uniform,descending,11,262144,4096,1,128,64,"1,1,1",1,selection,0.054652807,volta05,108410,descending
bits (descending data),uniform,descending,12,262144,4096,1,128,64,"1,1,1",1,selection,0.054643677,volta05,108410,descending
bits (descending data),uniform,descending,13,262144,4096,1,128,64,"1,1,1",1,selection,0.054645957,volta05,108410,descending
bits (descending data),uniform,descending,14,262144,4096,1,128,64,"1,1,1",1,selection,0.054652314,volta05,108410,descending
bits (descending data),uniform,descending,15,262144,4096,1,128,64,"1,1,1",1,selection,0.054639927,volta05,108410,descending
bits (descending data),uniform,descending,16,262144,4096,1,128,64,"1,1,1",1,selection,0.054644108,volta05,108410,descending
bits (descending data),uniform,descending,17,262144,4096,1,128,64,"1,1,1",1,selection,0.054630641,volta05,108410,descending
bits (descending data),uniform,descending,18,262144,4096,1,128,64,"1,1,1",1,selection,0.054654111,volta05,108410,descending
bits (descending data),uniform,descending,19,262144,4096,1,128,64,"1,1,1",1,selection,0.054636912,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,128,"1,1,1",1,selection,0.040606706,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,128,"1,1,1",1,selection,0.040258701,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,128,"1,1,1",1,selection,0.043173166,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,128,"1,1,1",1,selection,0.040579142,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,128,"1,1,1",1,selection,0.040432796,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,128,"1,1,1",1,selection,0.040358082,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,128,"1,1,1",1,selection,0.043803477,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,128,"1,1,1",1,selection,0.041436006,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,128,"1,1,1",1,selection,0.042777122,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,128,"1,1,1",1,selection,0.043698144,volta05,108410,descending
bits (descending data),uniform,descending,10,262144,4096,1,128,128,"1,1,1",1,selection,0.054718148,volta05,108410,descending
bits (descending data),uniform,descending,11,262144,4096,1,128,128,"1,1,1",1,selection,0.054642472,volta05,108410,descending
bits (descending data),uniform,descending,12,262144,4096,1,128,128,"1,1,1",1,selection,0.054633443,volta05,108410,descending
bits (descending data),uniform,descending,13,262144,4096,1,128,128,"1,1,1",1,selection,0.054616344,volta05,108410,descending
bits (descending data),uniform,descending,14,262144,4096,1,128,128,"1,1,1",1,selection,0.054641396,volta05,108410,descending
bits (descending data),uniform,descending,15,262144,4096,1,128,128,"1,1,1",1,selection,0.05465031,volta05,108410,descending
bits (descending data),uniform,descending,16,262144,4096,1,128,128,"1,1,1",1,selection,0.054644511,volta05,108410,descending
bits (descending data),uniform,descending,17,262144,4096,1,128,128,"1,1,1",1,selection,0.054635253,volta05,108410,descending
bits (descending data),uniform,descending,18,262144,4096,1,128,128,"1,1,1",1,selection,0.054650876,volta05,108410,descending
bits (descending data),uniform,descending,19,262144,4096,1,128,128,"1,1,1",1,selection,0.054651947,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,256,"1,1,1",1,selection,0.045564551,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,256,"1,1,1",1,selection,0.045575685,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,256,"1,1,1",1,selection,0.045558133,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,256,"1,1,1",1,selection,0.045697938,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,256,"1,1,1",1,selection,0.045296948,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,256,"1,1,1",1,selection,0.04554431,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,256,"1,1,1",1,selection,0.045661704,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,256,"1,1,1",1,selection,0.045469732,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,256,"1,1,1",1,selection,0.045637952,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,256,"1,1,1",1,selection,0.045465997,volta05,108410,descending
bits (descending data),uniform,descending,10,262144,4096,1,128,256,"1,1,1",1,selection,0.05210301,volta05,108410,descending
bits (descending data),uniform,descending,11,262144,4096,1,128,256,"1,1,1",1,selection,0.051240553,volta05,108410,descending
bits (descending data),uniform,descending,12,262144,4096,1,128,256,"1,1,1",1,selection,0.052082554,volta05,108410,descending
bits (descending data),uniform,descending,13,262144,4096,1,128,256,"1,1,1",1,selection,0.052078938,volta05,108410,descending
bits (descending data),uniform,descending,14,262144,4096,1,128,256,"1,1,1",1,selection,0.052094601,volta05,108410,descending
bits (descending data),uniform,descending,15,262144,4096,1,128,256,"1,1,1",1,selection,0.052073463,volta05,108410,descending
bits (descending data),uniform,descending,16,262144,4096,1,128,256,"1,1,1",1,selection,0.052087268,volta05,108410,descending
bits (descending data),uniform,descending,17,262144,4096,1,128,256,"1,1,1",1,selection,0.052069164,volta05,108410,descending
bits (descending data),uniform,descending,18,262144,4096,1,128,256,"1,1,1",1,selection,0.052057489,volta05,108410,descending
bits (descending data),uniform,descending,19,262144,4096,1,128,256,"1,1,1",1,selection,0.052099749,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,64,512,"1,1,1",1,selection,0.052142839,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,64,512,"1,1,1",1,selection,0.051985108,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,64,512,"1,1,1",1,selection,0.054952654,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,64,512,"1,1,1",1,selection,0.052026575,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,64,512,"1,1,1",1,selection,0.05234549,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,64,512,"1,1,1",1,selection,0.050889209,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,64,512,"1,1,1",1,selection,0.052349263,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,64,512,"1,1,1",1,selection,0.050974248,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,64,512,"1,1,1",1,selection,0.051047304,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,64,512,"1,1,1",1,selection,0.051854277,volta05,108410,descending
bits (descending data),uniform,descending,10,262144,4096,1,256,512,"1,1,1",1,selection,0.0681284,volta05,108410,descending
bits (descending data),uniform,descending,11,262144,4096,1,256,512,"1,1,1",1,selection,0.068129269,volta05,108410,descending
bits (descending data),uniform,descending,12,262144,4096,1,256,512,"1,1,1",1,selection,0.068126665,volta05,108410,descending
bits (descending data),uniform,descending,13,262144,4096,1,256,512,"1,1,1",1,selection,0.068060596,volta05,108410,descending
bits (descending data),uniform,descending,14,262144,4096,1,256,512,"1,1,1",1,selection,0.068134506,volta05,108410,descending
bits (descending data),uniform,descending,15,262144,4096,1,256,512,"1,1,1",1,selection,0.06811748,volta05,108410,descending
bits (descending data),uniform,descending,16,262144,4096,1,256,512,"1,1,1",1,selection,0.068139413,volta05,108410,descending
bits (descending data),uniform,descending,17,262144,4096,1,256,512,"1,1,1",1,selection,0.06811494,volta05,108410,descending
bits (descending data),uniform,descending,18,262144,4096,1,256,512,"1,1,1",1,selection,0.068114342,volta05,108410,descending
bits (descending data),uniform,descending,19,262144,4096,1,256,512,"1,1,1",1,selection,0.068138406,volta05,108410,descending
sort-in-registers (any data),uniform,descending,10,262144,4096,1,256,1024,"1,1,1",1,selection,0.056784955,volta05,108410,descending
sort-in-registers (any data),uniform,descending,11,262144,4096,1,256,1024,"1,1,1",1,selection,0.056834154,volta05,108410,descending
sort-in-registers (any data),uniform,descending,12,262144,4096,1,256,1024,"1,1,1",1,selection,0.056809598,volta05,108410,descending
sort-in-registers (any data),uniform,descending,13,262144,4096,1,256,1024,"1,1,1",1,selection,0.056852334,volta05,108410,descending
sort-in-registers (any data),uniform,descending,14,262144,4096,1,256,1024,"1,1,1",1,selection,0.056781394,volta05,108410,descending
sort-in-registers (any data),uniform,descending,15,262144,4096,1,256,1024,"1,1,1",1,selection,0.056882384,volta05,108410,descending
sort-in-registers (any data),uniform,descending,16,262144,4096,1,256,1024,"1,1,1",1,selection,0.056862542,volta05,108410,descending
sort-in-registers (any data),uniform,descending,17,262144,4096,1,256,1024,"1,1,1",1,selection,0.056756718,volta05,108410,descending
sort-in-registers (any data),uniform,descending,18,262144,4096,1,256,1024,"1,1,1",1,selection,0.056785655,volta05,108410,descending
sort-in-registers (any data),uniform,descending,19,262144,4096,1,256,1024,"1,1,1",1,selection,0.056777948,volta05,108410,descending
