algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,dataset
bits (ascending data),uniform,ascending,13,262144,4096,1,128,32,"1,1,1",1,selection,0.006260946,ampere02,108405,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,32,"1,1,1",1,selection,0.006259603,ampere02,108405,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,32,"1,1,1",1,selection,0.006266964,ampere02,108405,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,32,"1,1,1",1,selection,0.006266193,ampere02,108405,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,32,"1,1,1",1,selection,0.006269749,ampere02,108405,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,32,"1,1,1",1,selection,0.006266714,ampere02,108405,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,32,"1,1,1",1,selection,0.006263259,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,64,"1,1,1",1,selection,0.033573495,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,64,"1,1,1",1,selection,0.033571973,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,64,"1,1,1",1,selection,0.033579383,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,64,"1,1,1",1,selection,0.033565652,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,64,"1,1,1",1,selection,0.03358388,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,64,"1,1,1",1,selection,0.033571121,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,64,"1,1,1",1,selection,0.033564011,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,64,"1,1,1",1,selection,0.033580385,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,64,"1,1,1",1,selection,0.033566775,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,64,"1,1,1",1,selection,0.033575938,ampere02,108405,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,64,"1,1,1",1,selection,0.006268577,ampere02,108405,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,64,"1,1,1",1,selection,0.006264491,ampere02,108405,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,64,"1,1,1",1,selection,0.00626407,ampere02,108405,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,64,"1,1,1",1,selection,0.006263429,ampere02,108405,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,64,"1,1,1",1,selection,0.006273655,ampere02,108405,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,64,"1,1,1",1,selection,0.00626426,ampere02,108405,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,64,"1,1,1",1,selection,0.006267966,ampere02,108405,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,64,"1,1,1",1,selection,0.006275417,ampere02,108405,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,64,"1,1,1",1,selection,0.006273194,ampere02,108405,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,64,"1,1,1",1,selection,0.006268147,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,128,"1,1,1",1,selection,0.03223024,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,128,"1,1,1",1,selection,0.032235888,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,128,"1,1,1",1,selection,0.032232543,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,128,"1,1,1",1,selection,0.032234125,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,128,"1,1,1",1,selection,0.032236268,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,128,"1,1,1",1,selection,0.03223,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,128,"1,1,1",1,selection,0.032222648,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,128,"1,1,1",1,selection,0.032239083,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,128,"1,1,1",1,selection,0.032232012,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,128,"1,1,1",1,selection,0.032233234,ampere02,108405,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,128,"1,1,1",1,selection,0.006267185,ampere02,108405,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,128,"1,1,1",1,selection,0.00626414,ampere02,108405,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,128,"1,1,1",1,selection,0.006268757,ampere02,108405,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,128,"1,1,1",1,selection,0.006278562,ampere02,108405,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,128,"1,1,1",1,selection,0.00627061,ampere02,108405,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,128,"1,1,1",1,selection,0.006267756,ampere02,108405,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,128,"1,1,1",1,selection,0.006266454,ampere02,108405,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,128,"1,1,1",1,selection,0.006264101,ampere02,108405,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,128,"1,1,1",1,selection,0.006266724,ampere02,108405,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,128,"1,1,1",1,selection,0.006268566,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,256,"1,1,1",1,selection,0.032808276,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,256,"1,1,1",1,selection,0.03281091,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,256,"1,1,1",1,selection,0.032809698,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,256,"1,1,1",1,selection,0.0328112,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,256,"1,1,1",1,selection,0.032811701,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,256,"1,1,1",1,selection,0.032810208,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,256,"1,1,1",1,selection,0.032807113,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,256,"1,1,1",1,selection,0.03281806,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,256,"1,1,1",1,selection,0.032809618,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,256,"1,1,1",1,selection,0.032804309,ampere02,108405,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,256,"1,1,1",1,selection,0.006416321,ampere02,108405,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,256,"1,1,1",1,selection,0.006417163,ampere02,108405,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,256,"1,1,1",1,selection,0.006411033,ampere02,108405,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,256,"1,1,1",1,selection,0.00642195,ampere02,108405,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,256,"1,1,1",1,selection,0.006411864,ampere02,108405,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,256,"1,1,1",1,selection,0.006413646,ampere02,108405,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,256,"1,1,1",1,selection,0.00641607,ampere02,108405,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,256,"1,1,1",1,selection,0.006413036,ampere02,108405,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,256,"1,1,1",1,selection,0.006409179,ampere02,108405,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,256,"1,1,1",1,selection,0.006418044,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,512,"1,1,1",1,selection,0.034084509,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,512,"1,1,1",1,selection,0.034498727,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,512,"1,1,1",1,selection,0.034502462,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,512,"1,1,1",1,selection,0.034554811,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,512,"1,1,1",1,selection,0.03454078,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,512,"1,1,1",1,selection,0.034493349,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,512,"1,1,1",1,selection,0.034517075,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,512,"1,1,1",1,selection,0.034525276,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,512,"1,1,1",1,selection,0.034486958,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,512,"1,1,1",1,selection,0.034519938,ampere02,108405,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,256,512,"1,1,1",1,selection,0.006176578,ampere02,108405,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,256,512,"1,1,1",1,selection,0.006180313,ampere02,108405,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,256,512,"1,1,1",1,selection,0.006175386,ampere02,108405,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,256,512,"1,1,1",1,selection,0.006178069,ampere02,108405,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,256,512,"1,1,1",1,selection,0.00617792,ampere02,108405,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,256,512,"1,1,1",1,selection,0.00617843,ampere02,108405,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,256,512,"1,1,1",1,selection,0.006177188,ampere02,108405,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,256,512,"1,1,1",1,selection,0.006175136,ampere02,108405,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,256,512,"1,1,1",1,selection,0.006180263,ampere02,108405,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,256,512,"1,1,1",1,selection,0.006173323,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,128,1024,"1,1,1",1,selection,0.039336255,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,128,1024,"1,1,1",1,selection,0.039413713,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,128,1024,"1,1,1",1,selection,0.039439663,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,128,1024,"1,1,1",1,selection,0.03940478,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,128,1024,"1,1,1",1,selection,0.039417087,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,128,1024,"1,1,1",1,selection,0.039386702,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,128,1024,"1,1,1",1,selection,0.039420573,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,128,1024,"1,1,1",1,selection,0.03943842,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,128,1024,"1,1,1",1,selection,0.039362856,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,128,1024,"1,1,1",1,selection,0.039376947,ampere02,108405,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,1024,"1,1,1",1,selection,0.007814779,ampere02,108405,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,1024,"1,1,1",1,selection,0.007817304,ampere02,108405,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,1024,"1,1,1",1,selection,0.007813959,ampere02,108405,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,1024,"1,1,1",1,selection,0.007815239999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,1024,"1,1,1",1,selection,0.007815871,ampere02,108405,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,1024,"1,1,1",1,selection,0.007819045999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,1024,"1,1,1",1,selection,0.007819345999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,1024,"1,1,1",1,selection,0.007810191999999999,ampere02,108405,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,1024,"1,1,1",1,selection,0.007810172,ampere02,108405,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,1024,"1,1,1",1,selection,0.007808469999999999,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,256,2048,"1,1,1",1,selection,0.048545368,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,256,2048,"1,1,1",1,selection,0.048517436,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,256,2048,"1,1,1",1,selection,0.04873177,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,256,2048,"1,1,1",1,selection,0.048519528,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,256,2048,"1,1,1",1,selection,0.048597386,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,256,2048,"1,1,1",1,selection,0.048564947,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,256,2048,"1,1,1",1,selection,0.0486591,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,256,2048,"1,1,1",1,selection,0.048569504,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,256,2048,"1,1,1",1,selection,0.048549994,ampere02,108405,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,256,2048,"1,1,1",1,selection,0.048578038,ampere02,108405,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,2048,"1,1,1",1,selection,0.008303629999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,2048,"1,1,1",1,selection,0.008298181999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,2048,"1,1,1",1,selection,0.008297601,ampere02,108405,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,2048,"1,1,1",1,selection,0.008298171999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,2048,"1,1,1",1,selection,0.00830348,ampere02,108405,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,2048,"1,1,1",1,selection,0.008301786999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,2048,"1,1,1",1,selection,0.008302577999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,2048,"1,1,1",1,selection,0.008301177,ampere02,108405,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,2048,"1,1,1",1,selection,0.008299964999999998,ampere02,108405,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,2048,"1,1,1",1,selection,0.008300827,ampere02,108405,ascending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.162950183,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.162940409,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.162941751,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.162941962,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.162953869,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.162949973,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.162958857,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.162950104,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.162944655,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.162943013,ampere02,108411,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,32,"1,1,1",1,selection,0.176559001,ampere02,108411,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,32,"1,1,1",1,selection,0.176580765,ampere02,108411,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,32,"1,1,1",1,selection,0.176578721,ampere02,108411,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,32,"1,1,1",1,selection,0.176576378,ampere02,108411,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,32,"1,1,1",1,selection,0.176562536,ampere02,108411,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,32,"1,1,1",1,selection,0.176583278,ampere02,108411,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,32,"1,1,1",1,selection,0.176562777,ampere02,108411,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,32,"1,1,1",1,selection,0.176581275,ampere02,108411,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,32,"1,1,1",1,selection,0.176579102,ampere02,108411,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,32,"1,1,1",1,selection,0.176590088,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.162950314,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.162939297,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.162956904,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.162956834,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.162944505,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.162953258,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.162949723,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.162958697,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.162933728,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.162952878,ampere02,108411,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,64,"1,1,1",1,selection,0.176576618,ampere02,108411,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,64,"1,1,1",1,selection,0.176594906,ampere02,108411,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,64,"1,1,1",1,selection,0.176605441,ampere02,108411,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,64,"1,1,1",1,selection,0.176579783,ampere02,108411,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,64,"1,1,1",1,selection,0.176603208,ampere02,108411,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,64,"1,1,1",1,selection,0.176602508,ampere02,108411,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,64,"1,1,1",1,selection,0.176587595,ampere02,108411,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,64,"1,1,1",1,selection,0.176592011,ampere02,108411,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,64,"1,1,1",1,selection,0.17658482,ampere02,108411,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,64,"1,1,1",1,selection,0.176600124,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.162949833,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.162946548,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.162942001,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.162964205,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.162958497,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.162948992,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.162925085,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,128,"1,1,1",1,selection,0.162937624,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,128,"1,1,1",1,selection,0.162939968,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,128,"1,1,1",1,selection,0.162928371,ampere02,108411,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,128,"1,1,1",1,selection,0.176577809,ampere02,108411,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,128,"1,1,1",1,selection,0.176575366,ampere02,108411,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,128,"1,1,1",1,selection,0.176589107,ampere02,108411,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,128,"1,1,1",1,selection,0.17658483,ampere02,108411,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,128,"1,1,1",1,selection,0.176564369,ampere02,108411,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,128,"1,1,1",1,selection,0.176574014,ampere02,108411,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,128,"1,1,1",1,selection,0.176598452,ampere02,108411,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,128,"1,1,1",1,selection,0.176564089,ampere02,108411,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,128,"1,1,1",1,selection,0.176566984,ampere02,108411,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,128,"1,1,1",1,selection,0.17659108,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,256,"1,1,1",1,selection,0.162963143,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,256,"1,1,1",1,selection,0.16295444,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,256,"1,1,1",1,selection,0.16294143,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,256,"1,1,1",1,selection,0.16295474,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,256,"1,1,1",1,selection,0.162953478,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,256,"1,1,1",1,selection,0.162948411,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,256,"1,1,1",1,selection,0.162938356,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,256,"1,1,1",1,selection,0.162946939,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,256,"1,1,1",1,selection,0.16294771,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,256,"1,1,1",1,selection,0.162951957,ampere02,108411,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,256,"1,1,1",1,selection,0.176567875,ampere02,108411,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,256,"1,1,1",1,selection,0.176563879,ampere02,108411,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,256,"1,1,1",1,selection,0.176588686,ampere02,108411,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,256,"1,1,1",1,selection,0.176574355,ampere02,108411,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,256,"1,1,1",1,selection,0.176567204,ampere02,108411,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,256,"1,1,1",1,selection,0.176592062,ampere02,108411,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,256,"1,1,1",1,selection,0.176575286,ampere02,108411,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,256,"1,1,1",1,selection,0.176575336,ampere02,108411,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,256,"1,1,1",1,selection,0.176587044,ampere02,108411,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,256,"1,1,1",1,selection,0.176576598,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,256,512,"1,1,1",1,selection,0.144974981,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,256,512,"1,1,1",1,selection,0.144972638,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,256,512,"1,1,1",1,selection,0.144976834,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,256,512,"1,1,1",1,selection,0.144973118,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,256,512,"1,1,1",1,selection,0.144975371,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,256,512,"1,1,1",1,selection,0.144984886,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,256,512,"1,1,1",1,selection,0.144991937,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,256,512,"1,1,1",1,selection,0.144975362,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,256,512,"1,1,1",1,selection,0.14498728,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,256,512,"1,1,1",1,selection,0.144990835,ampere02,108411,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,512,"1,1,1",1,selection,0.17659765,ampere02,108411,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,512,"1,1,1",1,selection,0.17657174,ampere02,108411,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,512,"1,1,1",1,selection,0.176579011,ampere02,108411,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,512,"1,1,1",1,selection,0.176592281,ampere02,108411,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,512,"1,1,1",1,selection,0.176581986,ampere02,108411,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,512,"1,1,1",1,selection,0.176577079,ampere02,108411,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,512,"1,1,1",1,selection,0.176576808,ampere02,108411,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,512,"1,1,1",1,selection,0.176553273,ampere02,108411,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,512,"1,1,1",1,selection,0.176575426,ampere02,108411,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,512,"1,1,1",1,selection,0.176589708,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,1024,"1,1,1",1,selection,0.130085904,ampere02,108411,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,1024,"1,1,1",1,selection,0.130100095,ampere02,108411,descending
