algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.013160109,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.013171008,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.013162998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.013167898,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.013163418,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.013153518,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,512,128,"1,1,1",1,selection,0.004212244,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,512,128,"1,1,1",1,selection,0.004223404,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,512,128,"1,1,1",1,selection,0.004224574,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,512,128,"1,1,1",1,selection,0.004219664,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,512,128,"1,1,1",1,selection,0.004220365,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,512,128,"1,1,1",1,selection,0.004206735,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,512,128,"1,1,1",1,selection,0.004141615,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,512,128,"1,1,1",1,selection,0.004140156,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,512,128,"1,1,1",1,selection,0.004154945,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,512,128,"1,1,1",1,selection,0.004145005,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,64,256,"1,1,1",1,selection,0.013756301,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,64,256,"1,1,1",1,selection,0.013747261,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,64,256,"1,1,1",1,selection,0.013753161,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,64,256,"1,1,1",1,selection,0.013751591,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,256,"1,1,1",1,selection,0.013746912,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,256,"1,1,1",1,selection,0.013742622,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,256,"1,1,1",1,selection,0.013759701,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,256,"1,1,1",1,selection,0.013752462,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,256,"1,1,1",1,selection,0.013749392,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,256,"1,1,1",1,selection,0.013750652,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.004663149,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.00465742,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.00467029,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.004662759,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.00465682,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.00465808,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.00465367,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.004651979,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.00467199,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.004655,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,64,512,"1,1,1",1,selection,0.012632613,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,64,512,"1,1,1",1,selection,0.012634083,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,64,512,"1,1,1",1,selection,0.012628833,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,64,512,"1,1,1",1,selection,0.012629774,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,512,"1,1,1",1,selection,0.012631654,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,512,"1,1,1",1,selection,0.012635734,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,512,"1,1,1",1,selection,0.012628804,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,512,"1,1,1",1,selection,0.012626394,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,512,"1,1,1",1,selection,0.012624274,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,512,"1,1,1",1,selection,0.012635144,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,128,512,"1,1,1",1,selection,0.00466974,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,128,512,"1,1,1",1,selection,0.004661209,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,128,512,"1,1,1",1,selection,0.00466907,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,128,512,"1,1,1",1,selection,0.004661509,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,128,512,"1,1,1",1,selection,0.00466778,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,128,512,"1,1,1",1,selection,0.00467279,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,128,512,"1,1,1",1,selection,0.004670379,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,128,512,"1,1,1",1,selection,0.00467856,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,128,512,"1,1,1",1,selection,0.004574031,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,128,512,"1,1,1",1,selection,0.004574471,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,64,1024,"1,1,1",1,selection,0.01387749,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,64,1024,"1,1,1",1,selection,0.01383441,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,64,1024,"1,1,1",1,selection,0.01387724,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,64,1024,"1,1,1",1,selection,0.01392743,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,1024,"1,1,1",1,selection,0.0138978,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013916099,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,1024,"1,1,1",1,selection,0.013931099,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,1024,"1,1,1",1,selection,0.01389072,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,1024,"1,1,1",1,selection,0.01391944,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,1024,"1,1,1",1,selection,0.01389529,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005091285,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005085045,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005084886,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005097815,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005098385,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005085375,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005091745,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005094145,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005086435,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,256,1024,"1,1,1",1,selection,0.005089925,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019013194,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019012535,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019022465,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019056674,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019080974,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019005045,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019012115,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019072665,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019019364,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,128,2048,"1,1,1",1,selection,0.019015585,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005194514,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005204924,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005198494,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005192714,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005196514,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005203014,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005202094,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005201323,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005211094,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005193434,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,32,"1,1,1",1,selection,0.01209217,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,32,"1,1,1",1,selection,0.012091819,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,32,"1,1,1",1,selection,0.01209892,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,32,"1,1,1",1,selection,0.012095,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,32,"1,1,1",1,selection,0.01209458,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,32,"1,1,1",1,selection,0.012090119,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,32,"1,1,1",1,selection,0.012098949,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,32,"1,1,1",1,selection,0.012101579,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,32,"1,1,1",1,selection,0.012094169,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,32,"1,1,1",1,selection,0.01209532,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,256,32,"1,1,1",1,selection,0.003479932,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,256,32,"1,1,1",1,selection,0.003480132,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,256,32,"1,1,1",1,selection,0.003480212,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,256,32,"1,1,1",1,selection,0.003485133,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,256,32,"1,1,1",1,selection,0.003456182,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,256,32,"1,1,1",1,selection,0.003422863,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,256,32,"1,1,1",1,selection,0.003423503,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,256,32,"1,1,1",1,selection,0.003426053,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,256,32,"1,1,1",1,selection,0.003425083,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,256,32,"1,1,1",1,selection,0.003422503,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,64,"1,1,1",1,selection,0.012098069,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,64,"1,1,1",1,selection,0.012097059,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,64,"1,1,1",1,selection,0.012095249,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,64,"1,1,1",1,selection,0.012098849,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,64,"1,1,1",1,selection,0.012093459,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,64,"1,1,1",1,selection,0.012097499,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,64,"1,1,1",1,selection,0.012093029,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,64,"1,1,1",1,selection,0.012095279,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,64,"1,1,1",1,selection,0.012096779,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,64,"1,1,1",1,selection,0.012089909,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,64,"1,1,1",1,selection,0.002950779,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,64,"1,1,1",1,selection,0.002943279,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,64,"1,1,1",1,selection,0.002947619,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,64,"1,1,1",1,selection,0.002938938,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,64,"1,1,1",1,selection,0.002952998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,64,"1,1,1",1,selection,0.002949918,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,64,"1,1,1",1,selection,0.002955378,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,64,"1,1,1",1,selection,0.002944898,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,64,"1,1,1",1,selection,0.002946497,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,64,"1,1,1",1,selection,0.002945999,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,128,"1,1,1",1,selection,0.010935762,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,128,"1,1,1",1,selection,0.010934672,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,128,"1,1,1",1,selection,0.010937782,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,128,"1,1,1",1,selection,0.010941352,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,128,"1,1,1",1,selection,0.010939692,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,128,"1,1,1",1,selection,0.010934642,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,128,"1,1,1",1,selection,0.010935631,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,128,"1,1,1",1,selection,0.010937012,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,128,"1,1,1",1,selection,0.010940282,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,128,"1,1,1",1,selection,0.010936122,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,128,"1,1,1",1,selection,0.002961208,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,128,"1,1,1",1,selection,0.002961159,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,128,"1,1,1",1,selection,0.002947798,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,128,"1,1,1",1,selection,0.002949128,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,128,"1,1,1",1,selection,0.002949688,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,128,"1,1,1",1,selection,0.002944279,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,128,"1,1,1",1,selection,0.002953908,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,128,"1,1,1",1,selection,0.002946949,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,128,"1,1,1",1,selection,0.002950198,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,128,"1,1,1",1,selection,0.002944058,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,256,"1,1,1",1,selection,0.010978322,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,256,"1,1,1",1,selection,0.010980602,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,256,"1,1,1",1,selection,0.010983272,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,256,"1,1,1",1,selection,0.010983562,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,256,"1,1,1",1,selection,0.010983592,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,256,"1,1,1",1,selection,0.010980461,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,256,"1,1,1",1,selection,0.010978911,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,256,"1,1,1",1,selection,0.010980831,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,256,"1,1,1",1,selection,0.010978301,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,256,"1,1,1",1,selection,0.010990661,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,256,"1,1,1",1,selection,0.00369527,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,256,"1,1,1",1,selection,0.00370845,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,256,"1,1,1",1,selection,0.00370589,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,256,"1,1,1",1,selection,0.003708229,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,256,"1,1,1",1,selection,0.00369863,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,256,"1,1,1",1,selection,0.0036999,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,256,"1,1,1",1,selection,0.00370332,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,256,"1,1,1",1,selection,0.00369889,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,256,"1,1,1",1,selection,0.003694571,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
