point_count,query_count,algorithm,dim,time
524288,2048,cuBLAS GEMM + postprocessing,64,0.025849436
524288,2048,cuBLAS GEMM + postprocessing,64,0.026649727
524288,2048,cuBLAS GEMM + postprocessing,64,0.026878406
524288,2048,cuBLAS GEMM + postprocessing,64,0.026107638
524288,2048,cuBLAS GEMM + postprocessing,64,0.025564533
524288,2048,cuBLAS GEMM + postprocessing,64,0.026111553
524288,2048,MAGMA-distance,64,0.015149527
524288,2048,MAGMA-distance,64,0.015447671
524288,2048,MAGMA-distance,64,0.015368522
524288,2048,MAGMA-distance,64,0.015225442
524288,2048,MAGMA-distance,64,0.015418047
524288,2048,MAGMA-distance,64,0.015240081
524288,2048,MAGMA-distance,64,0.015192483
524288,2048,MAGMA-distance,64,0.015231299
524288,2048,MAGMA-distance,64,0.015218859
524288,2048,MAGMA-distance,64,0.015104411
524288,2048,baseline,128,0.671801465
524288,2048,baseline,128,0.671830042
524288,2048,baseline,128,0.671782964
524288,2048,baseline,128,0.671858917
524288,2048,baseline,128,0.671782978
524288,2048,baseline,128,0.671821656
524288,2048,baseline,128,0.671846171
524288,2048,baseline,128,0.671842997
524288,2048,baseline,128,0.671804459
524288,2048,baseline,128,0.671815568
524288,2048,cuBLAS GEMM + postprocessing,128,0.03290446
524288,2048,cuBLAS GEMM + postprocessing,128,0.032781656
524288,2048,cuBLAS GEMM + postprocessing,128,0.033019549
524288,2048,cuBLAS GEMM + postprocessing,128,0.03300527
524288,2048,cuBLAS GEMM + postprocessing,128,0.032979354
524288,2048,cuBLAS GEMM + postprocessing,128,0.033161739
524288,2048,cuBLAS GEMM + postprocessing,128,0.03264935
524288,2048,cuBLAS GEMM + postprocessing,128,0.032618153
524288,2048,cuBLAS GEMM + postprocessing,128,0.032529813
524288,2048,cuBLAS GEMM + postprocessing,128,0.032561948
524288,2048,MAGMA-distance,128,0.027712629
524288,2048,MAGMA-distance,128,0.027632707
524288,2048,MAGMA-distance,128,0.027664653
524288,2048,MAGMA-distance,128,0.027636778
524288,2048,MAGMA-distance,128,0.027525508
524288,2048,MAGMA-distance,128,0.027641948
524288,2048,MAGMA-distance,128,0.027723311
524288,2048,MAGMA-distance,128,0.027578722
524288,2048,MAGMA-distance,128,0.027655246
524288,2048,MAGMA-distance,128,0.027659314
524288,2048,baseline,256,1.319800381
524288,2048,baseline,256,1.319858432
524288,2048,baseline,256,1.319780359
524288,2048,baseline,256,1.31983763
524288,2048,baseline,256,1.319763699
524288,2048,baseline,256,1.319773809
524288,2048,baseline,256,1.319799718
524288,2048,baseline,256,1.319807067
524288,2048,baseline,256,1.319810351
524288,2048,baseline,256,1.319651812
524288,2048,cuBLAS GEMM + postprocessing,256,0.051384707
524288,2048,cuBLAS GEMM + postprocessing,256,0.051328136
524288,2048,cuBLAS GEMM + postprocessing,256,0.050786183
524288,2048,cuBLAS GEMM + postprocessing,256,0.051039236
524288,2048,cuBLAS GEMM + postprocessing,256,0.051005577
524288,2048,cuBLAS GEMM + postprocessing,256,0.051201405
524288,2048,cuBLAS GEMM + postprocessing,256,0.050641853
524288,2048,cuBLAS GEMM + postprocessing,256,0.051014435
524288,2048,cuBLAS GEMM + postprocessing,256,0.051059437
524288,2048,cuBLAS GEMM + postprocessing,256,0.051072733
524288,2048,MAGMA-distance,256,0.052168541
524288,2048,MAGMA-distance,256,0.052121571
524288,2048,MAGMA-distance,256,0.052085235
524288,2048,MAGMA-distance,256,0.05211782
524288,2048,MAGMA-distance,256,0.05210989
524288,2048,MAGMA-distance,256,0.052144006
524288,2048,MAGMA-distance,256,0.052124246
524288,2048,MAGMA-distance,256,0.05217858
524288,2048,MAGMA-distance,256,0.052137421
524288,2048,MAGMA-distance,256,0.052159981
262144,4096,baseline,4,0.015552731
262144,4096,baseline,4,0.015606298
262144,4096,baseline,4,0.015591455
262144,4096,baseline,4,0.01561676
262144,4096,baseline,4,0.015595556
262144,4096,baseline,4,0.015591842
262144,4096,baseline,4,0.01560705
262144,4096,baseline,4,0.015593008
262144,4096,baseline,4,0.01560259
262144,4096,baseline,4,0.015599716
262144,4096,cuBLAS GEMM + postprocessing,4,0.022577504
262144,4096,cuBLAS GEMM + postprocessing,4,0.022579748
262144,4096,cuBLAS GEMM + postprocessing,4,0.022578835
262144,4096,cuBLAS GEMM + postprocessing,4,0.022583174
262144,4096,cuBLAS GEMM + postprocessing,4,0.022578244
262144,4096,cuBLAS GEMM + postprocessing,4,0.022589819
262144,4096,cuBLAS GEMM + postprocessing,4,0.022574227
262144,4096,cuBLAS GEMM + postprocessing,4,0.022586524
262144,4096,cuBLAS GEMM + postprocessing,4,0.022596876
262144,4096,cuBLAS GEMM + postprocessing,4,0.022582966
262144,4096,MAGMA-distance,4,0.00642248
262144,4096,MAGMA-distance,4,0.006421783
262144,4096,MAGMA-distance,4,0.006423283
262144,4096,MAGMA-distance,4,0.006435931
