algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,dataset
bits (ascending data),uniform,ascending,13,1048576,1024,1,256,32,"1,1,1",1,selection,0.005609576,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,256,32,"1,1,1",1,selection,0.005610278,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,256,32,"1,1,1",1,selection,0.005604329,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,256,32,"1,1,1",1,selection,0.005601144,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,256,32,"1,1,1",1,selection,0.005610067,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,256,32,"1,1,1",1,selection,0.005615165,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,256,32,"1,1,1",1,selection,0.005606913,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,64,64,"1,1,1",1,selection,0.022787435,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,64,64,"1,1,1",1,selection,0.023215595,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,64,64,"1,1,1",1,selection,0.022967638,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,64,64,"1,1,1",1,selection,0.022962852,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,64,"1,1,1",1,selection,0.02315942,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,64,"1,1,1",1,selection,0.022761867,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,64,"1,1,1",1,selection,0.023183797,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,64,"1,1,1",1,selection,0.022781316,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,64,"1,1,1",1,selection,0.023207833,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,64,"1,1,1",1,selection,0.022909351,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,256,64,"1,1,1",1,selection,0.005607333,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,256,64,"1,1,1",1,selection,0.005617358,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,256,64,"1,1,1",1,selection,0.005608405,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,256,64,"1,1,1",1,selection,0.005613723,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,256,64,"1,1,1",1,selection,0.005616437,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,256,64,"1,1,1",1,selection,0.005609957,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,256,64,"1,1,1",1,selection,0.005606051,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,256,64,"1,1,1",1,selection,0.005603207,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,256,64,"1,1,1",1,selection,0.0056116,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,256,64,"1,1,1",1,selection,0.0056053,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,64,128,"1,1,1",1,selection,0.022771902,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,64,128,"1,1,1",1,selection,0.021067037,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,64,128,"1,1,1",1,selection,0.023651356,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,64,128,"1,1,1",1,selection,0.021980201,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.020942528,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.022943112,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.021530269,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.023312632,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.022089697,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.020795234,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,256,128,"1,1,1",1,selection,0.005606242,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,256,128,"1,1,1",1,selection,0.005604359,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,256,128,"1,1,1",1,selection,0.005609596,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,256,128,"1,1,1",1,selection,0.005614645,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,256,128,"1,1,1",1,selection,0.00561239,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,256,128,"1,1,1",1,selection,0.005613062,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,256,128,"1,1,1",1,selection,0.005613993,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,256,128,"1,1,1",1,selection,0.005617428,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,256,128,"1,1,1",1,selection,0.005613552,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,256,128,"1,1,1",1,selection,0.005610878,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,64,256,"1,1,1",1,selection,0.021656461,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,64,256,"1,1,1",1,selection,0.022877553,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,64,256,"1,1,1",1,selection,0.022492618,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,64,256,"1,1,1",1,selection,0.020738739,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,256,"1,1,1",1,selection,0.023761432,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,256,"1,1,1",1,selection,0.021671764,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,256,"1,1,1",1,selection,0.023486045,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,256,"1,1,1",1,selection,0.022066703,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,256,"1,1,1",1,selection,0.020702133,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,256,"1,1,1",1,selection,0.02355537,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.005230912,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.005244052,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.005233677,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.005239746,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.005234858,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.005227397,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.005229009,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.005230853,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.005228608,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.005227317,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,64,512,"1,1,1",1,selection,0.020701603,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,64,512,"1,1,1",1,selection,0.022082377,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,64,512,"1,1,1",1,selection,0.021008278,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,64,512,"1,1,1",1,selection,0.022027203,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,512,"1,1,1",1,selection,0.02087155,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,512,"1,1,1",1,selection,0.021911427,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,512,"1,1,1",1,selection,0.021034678,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,512,"1,1,1",1,selection,0.02205118,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,512,"1,1,1",1,selection,0.02102319,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,512,"1,1,1",1,selection,0.021726808,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,256,512,"1,1,1",1,selection,0.005226486,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,256,512,"1,1,1",1,selection,0.005224663,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,256,512,"1,1,1",1,selection,0.005223601,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,256,512,"1,1,1",1,selection,0.005221258,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,256,512,"1,1,1",1,selection,0.00522934,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,256,512,"1,1,1",1,selection,0.005221318,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,256,512,"1,1,1",1,selection,0.005228499,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,256,512,"1,1,1",1,selection,0.005230852,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,256,512,"1,1,1",1,selection,0.005224393,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,256,512,"1,1,1",1,selection,0.005221508,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,64,1024,"1,1,1",1,selection,0.024549888,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,64,1024,"1,1,1",1,selection,0.023346703,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,64,1024,"1,1,1",1,selection,0.022142268,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,64,1024,"1,1,1",1,selection,0.025195197,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,64,1024,"1,1,1",1,selection,0.023110846,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,64,1024,"1,1,1",1,selection,0.022363674,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,64,1024,"1,1,1",1,selection,0.025237021,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,64,1024,"1,1,1",1,selection,0.022806304,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,64,1024,"1,1,1",1,selection,0.022622105,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,64,1024,"1,1,1",1,selection,0.025406327,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005248569,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005244583,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005242299,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005244363,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005240066,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005240067,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005245124,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005244092,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,128,1024,"1,1,1",1,selection,0.00524944,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,128,1024,"1,1,1",1,selection,0.005246596,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028163999,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028009725,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028098109,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028166463,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028212021,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,1048576,1024,1,128,2048,"1,1,1",1,selection,0.027967241,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028035635,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,1048576,1024,1,128,2048,"1,1,1",1,selection,0.027991758,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,1048576,1024,1,128,2048,"1,1,1",1,selection,0.02816447,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,1048576,1024,1,128,2048,"1,1,1",1,selection,0.028300266,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005307578,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005313067,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005302671,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005304344,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005304974,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005311053,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005306487,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005304944,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005309161,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,1048576,1024,1,256,2048,"1,1,1",1,selection,0.005311054,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,32,"1,1,1",1,selection,0.019681125,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,32,"1,1,1",1,selection,0.021742691,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,32,"1,1,1",1,selection,0.021481775,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,32,"1,1,1",1,selection,0.019775839,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,32,"1,1,1",1,selection,0.021282814,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,32,"1,1,1",1,selection,0.021500735,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,32,"1,1,1",1,selection,0.019925406,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,32,"1,1,1",1,selection,0.02114225,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,32,"1,1,1",1,selection,0.021797625,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,32,"1,1,1",1,selection,0.020138399,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,32,"1,1,1",1,selection,0.005303423,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,32,"1,1,1",1,selection,0.00530192,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,32,"1,1,1",1,selection,0.005302691,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,32,"1,1,1",1,selection,0.005299296,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,32,"1,1,1",1,selection,0.005300868,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,32,"1,1,1",1,selection,0.005300137,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,32,"1,1,1",1,selection,0.005300748,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,32,"1,1,1",1,selection,0.005300838,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,32,"1,1,1",1,selection,0.005298915,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,32,"1,1,1",1,selection,0.005303863,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,64,"1,1,1",1,selection,0.019873267,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,64,"1,1,1",1,selection,0.019127555,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,64,"1,1,1",1,selection,0.019852125,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,64,"1,1,1",1,selection,0.019727826,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,64,"1,1,1",1,selection,0.018004703,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,64,"1,1,1",1,selection,0.020919162,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,64,"1,1,1",1,selection,0.019856581,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,64,"1,1,1",1,selection,0.018073808,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,64,"1,1,1",1,selection,0.021353742,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,64,"1,1,1",1,selection,0.01964479,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,64,"1,1,1",1,selection,0.005304064,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,64,"1,1,1",1,selection,0.005308109,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,64,"1,1,1",1,selection,0.00530231,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,64,"1,1,1",1,selection,0.005304113,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,64,"1,1,1",1,selection,0.005307128,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,64,"1,1,1",1,selection,0.005304504,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,64,"1,1,1",1,selection,0.005306137,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,64,"1,1,1",1,selection,0.005305295,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,64,"1,1,1",1,selection,0.005300418,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,64,"1,1,1",1,selection,0.00530218,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,128,"1,1,1",1,selection,0.020545125,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,128,"1,1,1",1,selection,0.018051864,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,128,"1,1,1",1,selection,0.021660577,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,128,"1,1,1",1,selection,0.018986552,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,128,"1,1,1",1,selection,0.019785935,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,128,"1,1,1",1,selection,0.020134743,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,128,"1,1,1",1,selection,0.017703346,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,128,"1,1,1",1,selection,0.02162928,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,128,"1,1,1",1,selection,0.019151903,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,128,"1,1,1",1,selection,0.020617164,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,512,128,"1,1,1",1,selection,0.005310173,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,512,128,"1,1,1",1,selection,0.005312917,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,512,128,"1,1,1",1,selection,0.005307869,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,512,128,"1,1,1",1,selection,0.005310393,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,512,128,"1,1,1",1,selection,0.005306588,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,512,128,"1,1,1",1,selection,0.00530845,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,512,128,"1,1,1",1,selection,0.005310263,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,512,128,"1,1,1",1,selection,0.005313899,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,512,128,"1,1,1",1,selection,0.005308831,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,512,128,"1,1,1",1,selection,0.005311344,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,256,"1,1,1",1,selection,0.020136796,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,256,"1,1,1",1,selection,0.017909399,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,256,"1,1,1",1,selection,0.021055499,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,256,"1,1,1",1,selection,0.018831888,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,256,"1,1,1",1,selection,0.018288273,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,256,"1,1,1",1,selection,0.020208705,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,256,"1,1,1",1,selection,0.017514099,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,256,"1,1,1",1,selection,0.021675529,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,256,"1,1,1",1,selection,0.018327763,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,256,"1,1,1",1,selection,0.022040944,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,128,256,"1,1,1",1,selection,0.00520284,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,128,256,"1,1,1",1,selection,0.005201348,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,128,256,"1,1,1",1,selection,0.005200947,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,128,256,"1,1,1",1,selection,0.005202068,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,128,256,"1,1,1",1,selection,0.005198864,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,128,256,"1,1,1",1,selection,0.005203831,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,128,256,"1,1,1",1,selection,0.005204703,ampere01,108404,ascending
bits (ascending data),uniform,ascending,17,262144,4096,1,128,256,"1,1,1",1,selection,0.005198103,ampere01,108404,ascending
bits (ascending data),uniform,ascending,18,262144,4096,1,128,256,"1,1,1",1,selection,0.005198152,ampere01,108404,ascending
bits (ascending data),uniform,ascending,19,262144,4096,1,128,256,"1,1,1",1,selection,0.005196239,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,10,262144,4096,1,64,512,"1,1,1",1,selection,0.018239128,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,11,262144,4096,1,64,512,"1,1,1",1,selection,0.019318486,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,12,262144,4096,1,64,512,"1,1,1",1,selection,0.018319621,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,13,262144,4096,1,64,512,"1,1,1",1,selection,0.019060714,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,14,262144,4096,1,64,512,"1,1,1",1,selection,0.01957226,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,15,262144,4096,1,64,512,"1,1,1",1,selection,0.018407925,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,16,262144,4096,1,64,512,"1,1,1",1,selection,0.020822356,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,17,262144,4096,1,64,512,"1,1,1",1,selection,0.018037052,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,18,262144,4096,1,64,512,"1,1,1",1,selection,0.021872528,ampere01,108404,ascending
sort-in-registers (any data),uniform,ascending,19,262144,4096,1,64,512,"1,1,1",1,selection,0.017832291,ampere01,108404,ascending
bits (ascending data),uniform,ascending,10,262144,4096,1,256,512,"1,1,1",1,selection,0.005467371,ampere01,108404,ascending
bits (ascending data),uniform,ascending,11,262144,4096,1,256,512,"1,1,1",1,selection,0.005468082,ampere01,108404,ascending
bits (ascending data),uniform,ascending,12,262144,4096,1,256,512,"1,1,1",1,selection,0.005470776,ampere01,108404,ascending
bits (ascending data),uniform,ascending,13,262144,4096,1,256,512,"1,1,1",1,selection,0.005473721,ampere01,108404,ascending
bits (ascending data),uniform,ascending,14,262144,4096,1,256,512,"1,1,1",1,selection,0.00546711,ampere01,108404,ascending
bits (ascending data),uniform,ascending,15,262144,4096,1,256,512,"1,1,1",1,selection,0.005472399,ampere01,108404,ascending
bits (ascending data),uniform,ascending,16,262144,4096,1,256,512,"1,1,1",1,selection,0.005473721,ampere01,108404,ascending
