hostname,GPU,algorithm,point_count,query_count,k,dim,block_size,items_per_thread,items_per_thread2,items_per_thread3,deg,time
ampere01,L40,fused-regs-tunable,262144,512,8,8,4,2,4,1,1,0.00183875575
ampere01,L40,fused-regs-tunable,262144,512,8,16,4,2,4,1,1,0.0029721750500000003
ampere01,L40,fused-regs-tunable,262144,512,16,4,4,2,4,1,1,0.0012393745499999999
ampere01,L40,fused-regs-tunable,262144,512,16,8,4,2,4,1,1,0.001818202
ampere01,L40,fused-regs-tunable,262144,512,16,16,4,2,4,1,1,0.00297231365
ampere01,L40,fused-regs-tunable,262144,512,32,4,4,2,4,1,1,0.00124026595
ampere01,L40,fused-regs-tunable,262144,512,32,8,4,2,4,1,1,0.0018089341500000002
ampere01,L40,fused-regs-tunable,262144,512,32,16,4,2,4,1,1,0.00294497365
ampere01,L40,fused-regs-tunable,262144,512,64,4,4,2,4,1,1,0.00128085525
ampere01,L40,fused-regs-tunable,262144,512,64,8,4,2,4,1,1,0.0018551806500000001
ampere01,L40,fused-regs-tunable,262144,512,64,16,4,2,4,1,1,0.00300057965
ampere01,L40,fused-regs-tunable,262144,512,128,4,4,2,4,1,1,0.0012890596000000002
ampere01,L40,fused-regs-tunable,262144,512,128,8,4,2,4,1,1,0.00185739105
ampere01,L40,fused-regs-tunable,262144,512,128,16,4,2,4,1,1,0.00299177035
ampere01,L40,fused-regs-tunable,262144,512,256,4,4,2,4,1,1,0.0013471327999999999
ampere01,L40,fused-regs-tunable,262144,512,256,8,4,2,4,1,1,0.00191079205
ampere01,L40,fused-regs-tunable,262144,512,256,16,4,2,4,1,1,0.00304342715
ampere01,L40,fused-regs-tunable,262144,1024,8,4,4,2,4,1,1,0.0012693186
ampere01,L40,fused-regs-tunable,262144,1024,8,8,4,2,4,1,1,0.0018402912
ampere01,L40,fused-regs-tunable,262144,1024,8,16,4,2,4,1,1,0.00297620285
ampere01,L40,fused-regs-tunable,262144,1024,16,4,4,2,4,1,1,0.00124127305
ampere01,L40,fused-regs-tunable,262144,1024,16,8,4,2,4,1,1,0.00182091605
ampere01,L40,fused-regs-tunable,262144,1024,16,16,4,2,4,1,1,0.00297646815
ampere01,L40,fused-regs-tunable,262144,1024,32,4,4,2,4,1,1,0.00124180635
ampere01,L40,fused-regs-tunable,262144,1024,32,8,4,2,4,1,1,0.0018111943500000002
ampere01,L40,fused-regs-tunable,262144,1024,32,16,4,2,4,1,1,0.00294948215
ampere01,L40,fused-regs-tunable,262144,1024,64,4,4,2,4,1,1,0.0012827171
ampere01,L40,fused-regs-tunable,262144,1024,64,8,4,2,4,1,1,0.0018573053999999998
ampere01,L40,fused-regs-tunable,262144,1024,64,16,4,2,4,1,1,0.0030049504000000003
ampere01,L40,fused-regs-tunable,262144,1024,128,4,4,2,4,1,1,0.0012906277000000002
ampere01,L40,fused-regs-tunable,262144,1024,128,8,4,2,4,1,1,0.0018596649
ampere01,L40,fused-regs-tunable,262144,1024,128,16,4,2,4,1,1,0.00299551435
ampere01,L40,fused-regs-tunable,262144,1024,256,4,4,2,4,1,1,0.0013460795
ampere01,L40,fused-regs-tunable,262144,1024,256,8,4,2,4,1,1,0.0019118662000000002
ampere01,L40,fused-regs-tunable,262144,1024,256,16,4,2,4,1,1,0.00304625055
ampere01,L40,fused-regs-tunable,262144,2048,8,4,4,2,4,1,1,0.0014579326
ampere01,L40,fused-regs-tunable,262144,2048,8,8,4,2,4,1,1,0.00209473245
ampere01,L40,fused-regs-tunable,262144,2048,8,16,4,2,4,1,1,0.0034256078500000003
ampere01,L40,fused-regs-tunable,262144,2048,16,4,4,2,4,1,1,0.0013835081500000001
ampere01,L40,fused-regs-tunable,262144,2048,16,8,4,2,4,1,1,0.0020300942999999998
ampere01,L40,fused-regs-tunable,262144,2048,16,16,4,2,4,1,1,0.0034177485
ampere01,L40,fused-regs-tunable,262144,2048,32,4,4,2,4,1,1,0.00145292585
ampere01,L40,fused-regs-tunable,262144,2048,32,8,4,2,4,1,1,0.00210999165
ampere01,L40,fused-regs-tunable,262144,2048,32,16,4,2,4,1,1,0.0034618207499999996
ampere01,L40,fused-regs-tunable,262144,2048,64,4,4,2,4,1,1,0.0014610330499999998
ampere01,L40,fused-regs-tunable,262144,2048,64,8,4,2,4,1,1,0.00204815915
ampere01,L40,fused-regs-tunable,262144,2048,64,16,4,2,4,1,1,0.00343683375
ampere01,L40,fused-regs-tunable,262144,2048,128,4,4,2,4,1,1,0.0014671304
ampere01,L40,fused-regs-tunable,262144,2048,128,8,4,2,4,1,1,0.00214104905
ampere01,L40,fused-regs-tunable,262144,2048,128,16,4,2,4,1,1,0.00337735925
ampere01,L40,fused-regs-tunable,262144,2048,256,4,4,2,4,1,1,0.00151087645
ampere01,L40,fused-regs-tunable,262144,2048,256,8,4,2,4,1,1,0.00216510455
ampere01,L40,fused-regs-tunable,262144,2048,256,16,4,2,4,1,1,0.003520745
ampere01,L40,fused-regs-tunable,262144,4096,8,4,4,4,4,1,1,0.00197616365
ampere01,L40,fused-regs-tunable,262144,4096,8,8,4,4,4,1,1,0.0027774051
ampere01,L40,fused-regs-tunable,262144,4096,8,16,4,4,4,1,1,0.00422597035
ampere01,L40,fused-regs-tunable,262144,4096,16,4,4,2,4,1,1,0.00192202645
ampere01,L40,fused-regs-tunable,262144,4096,16,8,4,4,4,1,1,0.0027093784
ampere01,L40,fused-regs-tunable,262144,4096,16,16,4,4,4,1,1,0.0041860528
ampere01,L40,fused-regs-tunable,262144,4096,32,4,4,2,4,1,1,0.0019014597000000001
ampere01,L40,fused-regs-tunable,262144,4096,32,8,4,4,4,1,1,0.0026347471000000003
ampere01,L40,fused-regs-tunable,262144,4096,32,16,4,4,4,1,1,0.0041580808
ampere01,L40,fused-regs-tunable,262144,4096,64,4,4,4,4,1,1,0.0020479569
ampere01,L40,fused-regs-tunable,262144,4096,64,8,4,4,4,1,1,0.00273947065
ampere01,L40,fused-regs-tunable,262144,4096,64,16,4,4,4,1,1,0.0042706676999999995
ampere01,L40,fused-regs-tunable,262144,4096,128,4,4,2,4,1,1,0.0020148993000000002
ampere01,L40,fused-regs-tunable,262144,4096,128,8,4,4,4,1,1,0.00280504635
ampere01,L40,fused-regs-tunable,262144,4096,128,16,4,4,4,1,1,0.0043392041499999996
ampere01,L40,fused-regs-tunable,262144,4096,256,4,4,4,4,1,1,0.0022479842
ampere01,L40,fused-regs-tunable,262144,4096,256,8,4,4,4,1,1,0.0030421897
ampere01,L40,fused-regs-tunable,262144,4096,256,16,4,4,4,1,1,0.00461128425
ampere01,L40,fused-regs-tunable,262144,8192,8,4,4,4,4,1,1,0.00277605265
ampere01,L40,fused-regs-tunable,262144,8192,8,8,4,8,4,1,1,0.00411796385
ampere01,L40,fused-regs-tunable,262144,8192,8,16,4,8,4,1,1,0.0062065095
ampere01,L40,fused-regs-tunable,262144,8192,16,4,4,4,4,1,1,0.00280813615
ampere01,L40,fused-regs-tunable,262144,8192,16,8,4,8,4,1,1,0.0041834874
ampere01,L40,fused-regs-tunable,262144,8192,16,16,4,8,4,1,1,0.0062820928
ampere01,L40,fused-regs-tunable,262144,8192,32,4,4,8,4,1,1,0.00312502925
ampere01,L40,fused-regs-tunable,262144,8192,32,8,4,8,4,1,1,0.0041659808
ampere01,L40,fused-regs-tunable,262144,8192,32,16,4,8,4,1,1,0.00627655285
ampere01,L40,fused-regs-tunable,262144,8192,64,4,4,8,4,1,1,0.0031551895999999994
ampere01,L40,fused-regs-tunable,262144,8192,64,8,4,8,4,1,1,0.0042058206
ampere01,L40,fused-regs-tunable,262144,8192,64,16,4,8,4,1,1,0.006279644249999999
ampere01,L40,fused-regs-tunable,262144,8192,128,4,4,8,4,1,1,0.0032989066999999997
ampere01,L40,fused-regs-tunable,262144,8192,128,8,4,8,4,1,1,0.00434042395
ampere01,L40,fused-regs-tunable,262144,8192,128,16,4,8,4,1,1,0.00631291115
ampere01,L40,fused-regs-tunable,262144,8192,256,4,4,4,4,1,1,0.00441537935
ampere01,L40,fused-regs-tunable,262144,8192,256,8,4,4,4,1,1,0.0060265429
ampere01,L40,fused-regs-tunable,262144,8192,256,16,4,4,4,1,1,0.0090947328
ampere01,L40,partial-bitonic,262144,4096,32,1,64,1,1,1,1,0.041410184
ampere01,L40,partial-bitonic,262144,4096,64,1,64,1,1,1,1,0.0307172993
ampere01,L40,partial-bitonic,262144,4096,128,1,64,1,1,1,1,0.0312605911
ampere01,L40,partial-bitonic,262144,4096,256,1,64,1,1,1,1,0.0334605777
ampere01,L40,partial-bitonic,262144,4096,512,1,128,1,1,1,1,0.0375835468
ampere01,L40,partial-bitonic,262144,4096,1024,1,256,1,1,1,1,0.042228817099999996
ampere01,L40,partial-bitonic,262144,4096,2048,1,256,1,1,1,1,0.0479275169
ampere01,L40,partial-bitonic,1048576,1024,32,1,64,1,1,1,1,0.0670896806
ampere01,L40,partial-bitonic,1048576,1024,64,1,64,1,1,1,1,0.0410768435
ampere01,L40,partial-bitonic,1048576,1024,128,1,64,1,1,1,1,0.0339325514
ampere01,L40,partial-bitonic,1048576,1024,256,1,64,1,1,1,1,0.036782174
ampere01,L40,partial-bitonic,1048576,1024,512,1,64,1,1,1,1,0.0406808931
ampere01,L40,partial-bitonic,1048576,1024,1024,1,256,1,1,1,1,0.0478775721
ampere01,L40,partial-bitonic,1048576,1024,2048,1,256,1,1,1,1,0.0542273273
ampere01,L40,partial-bitonic,4194304,256,32,1,64,1,1,1,1,0.24452970289999998
ampere01,L40,partial-bitonic,4194304,256,64,1,64,1,1,1,1,0.14675952909999998
ampere01,L40,partial-bitonic,4194304,256,128,1,128,1,1,1,1,0.0948512564
ampere01,L40,partial-bitonic,4194304,256,256,1,256,1,1,1,1,0.06619711269999999
ampere01,L40,partial-bitonic,4194304,256,512,1,256,1,1,1,1,0.053879555999999995
ampere01,L40,partial-bitonic,4194304,256,1024,1,256,1,1,1,1,0.0541713922
ampere01,L40,partial-bitonic,4194304,256,2048,1,256,1,1,1,1,0.0573380852
ampere01,L40,partial-bitonic,16777216,64,32,1,64,1,1,1,1,0.9773775126
ampere01,L40,partial-bitonic,16777216,64,64,1,128,1,1,1,1,0.5851053231
ampere01,L40,partial-bitonic,16777216,64,128,1,128,1,1,1,1,0.368623864
ampere01,L40,partial-bitonic,16777216,64,256,1,256,1,1,1,1,0.24886949409999998
ampere01,L40,partial-bitonic,16777216,64,512,1,512,1,1,1,1,0.1751442416
ampere01,L40,partial-bitonic,16777216,64,1024,1,512,1,1,1,1,0.1427043401
ampere01,L40,partial-bitonic,16777216,64,2048,1,512,1,1,1,1,0.1376746013
ampere01,L40,partial-bitonic-regs,262144,4096,32,1,64,1,1,1,1,0.023321192600000002
ampere01,L40,partial-bitonic-regs,262144,4096,64,1,64,1,1,1,1,0.021501775600000002
ampere01,L40,partial-bitonic-regs,262144,4096,128,1,64,1,1,1,1,0.0215065178
ampere01,L40,partial-bitonic-regs,262144,4096,256,1,64,1,1,1,1,0.0212732727
ampere01,L40,partial-bitonic-regs,262144,4096,512,1,64,1,1,1,1,0.021600570899999998
ampere01,L40,partial-bitonic-regs,262144,4096,1024,1,64,1,1,1,1,0.022149319
ampere01,L40,partial-bitonic-regs,262144,4096,2048,1,128,1,1,1,1,0.0262652644
ampere01,L40,partial-bitonic-regs,1048576,1024,32,1,64,1,1,1,1,0.0241145652
ampere01,L40,partial-bitonic-regs,1048576,1024,64,1,64,1,1,1,1,0.023803457
ampere01,L40,partial-bitonic-regs,1048576,1024,128,1,64,1,1,1,1,0.0240803574
ampere01,L40,partial-bitonic-regs,1048576,1024,256,1,64,1,1,1,1,0.0247492681
ampere01,L40,partial-bitonic-regs,1048576,1024,512,1,64,1,1,1,1,0.0236435543
ampere01,L40,partial-bitonic-regs,1048576,1024,1024,1,64,1,1,1,1,0.0263113983
ampere01,L40,partial-bitonic-regs,1048576,1024,2048,1,128,1,1,1,1,0.0308386524
ampere01,L40,partial-bitonic-regs,4194304,256,32,1,256,1,1,1,1,0.040149780499999996
ampere01,L40,partial-bitonic-regs,4194304,256,64,1,256,1,1,1,1,0.0401643859
ampere01,L40,partial-bitonic-regs,4194304,256,128,1,256,1,1,1,1,0.0403521621
ampere01,L40,partial-bitonic-regs,4194304,256,256,1,128,1,1,1,1,0.034525735200000005
ampere01,L40,partial-bitonic-regs,4194304,256,512,1,128,1,1,1,1,0.0342247202
ampere01,L40,partial-bitonic-regs,4194304,256,1024,1,256,1,1,1,1,0.0362604731
ampere01,L40,partial-bitonic-regs,4194304,256,2048,1,256,1,1,1,1,0.037571952199999994
ampere01,L40,partial-bitonic-regs,16777216,64,32,1,512,1,1,1,1,0.10988866459999999
ampere01,L40,partial-bitonic-regs,16777216,64,64,1,512,1,1,1,1,0.10988164599999999
ampere01,L40,partial-bitonic-regs,16777216,64,128,1,512,1,1,1,1,0.1098458185
ampere01,L40,partial-bitonic-regs,16777216,64,256,1,512,1,1,1,1,0.1098597477
ampere01,L40,partial-bitonic-regs,16777216,64,512,1,256,1,1,1,1,0.0947205678
ampere01,L40,partial-bitonic-regs,16777216,64,1024,1,512,1,1,1,1,0.0902844886
ampere01,L40,partial-bitonic-regs,16777216,64,2048,1,512,1,1,1,1,0.08934995429999999
ampere01,L40,partial-bitonic-warp,262144,4096,32,1,128,1,1,1,1,0.0307790077
ampere01,L40,partial-bitonic-warp,262144,4096,64,1,64,1,1,1,1,0.0282205035
ampere01,L40,partial-bitonic-warp,262144,4096,128,1,128,1,1,1,1,0.033405831600000005
ampere01,L40,partial-bitonic-warp,262144,4096,256,1,256,1,1,1,1,0.0386631204
ampere01,L40,partial-bitonic-warp,262144,4096,512,1,256,1,1,1,1,0.043706833300000004
ampere01,L40,partial-bitonic-warp,262144,4096,1024,1,256,1,1,1,1,0.0480575913
ampere01,L40,partial-bitonic-warp,262144,4096,2048,1,256,1,1,1,1,0.0547537996
ampere01,L40,partial-bitonic-warp,1048576,1024,32,1,128,1,1,1,1,0.0371933895
ampere01,L40,partial-bitonic-warp,1048576,1024,64,1,64,1,1,1,1,0.0315853092
ampere01,L40,partial-bitonic-warp,1048576,1024,128,1,64,1,1,1,1,0.0372250215
ampere01,L40,partial-bitonic-warp,1048576,1024,256,1,256,1,1,1,1,0.0433369065
ampere01,L40,partial-bitonic-warp,1048576,1024,512,1,256,1,1,1,1,0.049000091600000004
ampere01,L40,partial-bitonic-warp,1048576,1024,1024,1,512,1,1,1,1,0.056132119800000005
ampere01,L40,partial-bitonic-warp,1048576,1024,2048,1,512,1,1,1,1,0.0631916151
ampere01,L40,partial-bitonic-warp,4194304,256,32,1,128,1,1,1,1,0.1404643047
ampere01,L40,partial-bitonic-warp,4194304,256,64,1,64,1,1,1,1,0.0934511781
ampere01,L40,partial-bitonic-warp,4194304,256,128,1,128,1,1,1,1,0.063943478
ampere01,L40,partial-bitonic-warp,4194304,256,256,1,256,1,1,1,1,0.0516232692
ampere01,L40,partial-bitonic-warp,4194304,256,512,1,512,1,1,1,1,0.0524432927
ampere01,L40,partial-bitonic-warp,4194304,256,1024,1,512,1,1,1,1,0.0580795702
ampere01,L40,partial-bitonic-warp,4194304,256,2048,1,512,1,1,1,1,0.0655397248
ampere01,L40,partial-bitonic-warp,16777216,64,32,1,128,1,1,1,1,0.5626638625
ampere01,L40,partial-bitonic-warp,16777216,64,64,1,64,1,1,1,1,0.37180321040000003
ampere01,L40,partial-bitonic-warp,16777216,64,128,1,128,1,1,1,1,0.2426871126
ampere01,L40,partial-bitonic-warp,16777216,64,256,1,256,1,1,1,1,0.1671812252
ampere01,L40,partial-bitonic-warp,16777216,64,512,1,512,1,1,1,1,0.1308032781
ampere01,L40,partial-bitonic-warp,16777216,64,1024,1,512,1,1,1,1,0.1294811025
ampere01,L40,partial-bitonic-warp,16777216,64,2048,1,512,1,1,1,1,0.1357766255
ampere01,L40,partial-bitonic-warp-static,262144,4096,32,1,128,1,1,1,1,0.025330928699999998
ampere01,L40,partial-bitonic-warp-static,262144,4096,64,1,64,1,1,1,1,0.0216958836
ampere01,L40,partial-bitonic-warp-static,262144,4096,128,1,128,1,1,1,1,0.0256328922
ampere01,L40,partial-bitonic-warp-static,262144,4096,256,1,256,1,1,1,1,0.0286674579
ampere01,L40,partial-bitonic-warp-static,262144,4096,512,1,256,1,1,1,1,0.031249401
ampere01,L40,partial-bitonic-warp-static,262144,4096,1024,1,512,1,1,1,1,0.035448254400000004
ampere01,L40,partial-bitonic-warp-static,262144,4096,2048,1,512,1,1,1,1,0.0402596146
ampere01,L40,partial-bitonic-warp-static,1048576,1024,32,1,128,1,1,1,1,0.031704824799999996
ampere01,L40,partial-bitonic-warp-static,1048576,1024,64,1,64,1,1,1,1,0.0245414666
ampere01,L40,partial-bitonic-warp-static,1048576,1024,128,1,64,1,1,1,1,0.028281425
ampere01,L40,partial-bitonic-warp-static,1048576,1024,256,1,256,1,1,1,1,0.0320097174
ampere01,L40,partial-bitonic-warp-static,1048576,1024,512,1,256,1,1,1,1,0.0351281121
ampere01,L40,partial-bitonic-warp-static,1048576,1024,1024,1,512,1,1,1,1,0.0402194534
ampere01,L40,partial-bitonic-warp-static,1048576,1024,2048,1,512,1,1,1,1,0.0463412328
ampere01,L40,partial-bitonic-warp-static,4194304,256,32,1,64,1,1,1,1,0.11992625139999999
ampere01,L40,partial-bitonic-warp-static,4194304,256,64,1,64,1,1,1,1,0.0757512776
ampere01,L40,partial-bitonic-warp-static,4194304,256,128,1,128,1,1,1,1,0.0487929632
ampere01,L40,partial-bitonic-warp-static,4194304,256,256,1,256,1,1,1,1,0.036744642300000005
ampere01,L40,partial-bitonic-warp-static,4194304,256,512,1,512,1,1,1,1,0.0364924723
ampere01,L40,partial-bitonic-warp-static,4194304,256,1024,1,512,1,1,1,1,0.0411071908
ampere01,L40,partial-bitonic-warp-static,4194304,256,2048,1,512,1,1,1,1,0.048125349
ampere01,L40,partial-bitonic-warp-static,16777216,64,32,1,128,1,1,1,1,0.47950486400000003
ampere01,L40,partial-bitonic-warp-static,16777216,64,64,1,64,1,1,1,1,0.300986926
ampere01,L40,partial-bitonic-warp-static,16777216,64,128,1,256,1,1,1,1,0.1877004901
ampere01,L40,partial-bitonic-warp-static,16777216,64,256,1,256,1,1,1,1,0.1224155539
ampere01,L40,partial-bitonic-warp-static,16777216,64,512,1,512,1,1,1,1,0.0903511844
ampere01,L40,partial-bitonic-warp-static,16777216,64,1024,1,512,1,1,1,1,0.0897489727
ampere01,L40,partial-bitonic-warp-static,16777216,64,2048,1,512,1,1,1,1,0.1005022109
ampere01,L40,warp-select-tunable,524288,64,32,1,64,3,1,1,1,0.0049993079000000004
ampere01,L40,warp-select-tunable,524288,64,64,1,64,3,1,1,1,0.00501163045
ampere01,L40,warp-select-tunable,524288,64,128,1,64,3,1,1,1,0.0050215321
ampere01,L40,warp-select-tunable,524288,64,256,1,64,4,1,1,1,0.0051198513000000005
ampere01,L40,warp-select-tunable,524288,64,512,1,64,7,1,1,1,0.00525232655
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,7,1,1,1,0.0054835607
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,8,1,1,1,0.0061974925
ampere01,L40,warp-select-tunable,524288,256,32,1,64,3,1,1,1,0.0051938159
ampere01,L40,warp-select-tunable,524288,256,64,1,64,3,1,1,1,0.00520887915
ampere01,L40,warp-select-tunable,524288,256,128,1,64,3,1,1,1,0.00521470975
ampere01,L40,warp-select-tunable,524288,256,256,1,64,4,1,1,1,0.00531716525
ampere01,L40,warp-select-tunable,524288,256,512,1,64,7,1,1,1,0.0054417376499999994
ampere01,L40,warp-select-tunable,524288,256,1024,1,64,10,1,1,1,0.0056497239
ampere01,L40,warp-select-tunable,524288,256,2048,1,64,8,1,1,1,0.006253344249999999
ampere01,L40,warp-select-tunable,524288,512,32,1,128,3,1,1,1,0.00521519775
ampere01,L40,warp-select-tunable,524288,512,64,1,64,3,1,1,1,0.0052292615
ampere01,L40,warp-select-tunable,524288,512,128,1,128,3,1,1,1,0.0052422106
ampere01,L40,warp-select-tunable,524288,512,256,1,128,4,1,1,1,0.0053433408000000005
ampere01,L40,warp-select-tunable,524288,512,512,1,64,7,1,1,1,0.0054603972
ampere01,L40,warp-select-tunable,524288,512,1024,1,64,10,1,1,1,0.00567188405
ampere01,L40,warp-select-tunable,524288,512,2048,1,64,8,1,1,1,0.0062652683
ampere01,L40,warp-select-tunable,524288,1024,32,1,128,3,1,1,1,0.005425088850000001
ampere01,L40,warp-select-tunable,524288,1024,64,1,128,3,1,1,1,0.0054388127
ampere01,L40,warp-select-tunable,524288,1024,128,1,128,3,1,1,1,0.0054424627
ampere01,L40,warp-select-tunable,524288,1024,256,1,128,4,1,1,1,0.0055453294
ampere01,L40,warp-select-tunable,524288,1024,512,1,64,7,1,1,1,0.005668583600000001
ampere01,L40,warp-select-tunable,524288,1024,1024,1,64,10,1,1,1,0.0058903116
ampere01,L40,warp-select-tunable,524288,1024,2048,1,128,8,1,1,1,0.006590824049999999
ampere01,L40,warp-select-tunable,524288,2048,32,1,64,2,1,1,1,0.006360477000000001
ampere01,L40,warp-select-tunable,524288,2048,64,1,128,3,1,1,1,0.0063623499
ampere01,L40,warp-select-tunable,524288,2048,128,1,64,3,1,1,1,0.00636655905
ampere01,L40,warp-select-tunable,524288,2048,256,1,64,6,1,1,1,0.0064747674
ampere01,L40,warp-select-tunable,524288,2048,512,1,64,7,1,1,1,0.006576546999999999
ampere01,L40,warp-select-tunable,524288,2048,1024,1,64,9,1,1,1,0.0068469405999999995
ampere01,L40,warp-select-tunable,524288,2048,2048,1,128,8,1,1,1,0.012893792400000001
ampere01,L40,warp-select-tunable,524288,4096,32,1,128,2,1,1,1,0.0105025522
ampere01,L40,warp-select-tunable,524288,4096,64,1,64,8,1,1,1,0.01051763055
ampere01,L40,warp-select-tunable,524288,4096,128,1,128,8,1,1,1,0.0105153022
ampere01,L40,warp-select-tunable,524288,4096,256,1,128,10,1,1,1,0.01054316725
ampere01,L40,warp-select-tunable,524288,4096,512,1,64,2,1,1,1,0.011566931700000001
ampere01,L40,warp-select-tunable,524288,4096,1024,1,128,9,1,1,1,0.0134679619
ampere01,L40,warp-select-tunable,524288,4096,2048,1,64,8,1,1,1,0.025652200549999997
ampere01,L40,warp-select-tunable,524288,8192,32,1,128,2,1,1,1,0.02088832155
ampere01,L40,warp-select-tunable,524288,8192,64,1,128,8,1,1,1,0.021302454300000002
ampere01,L40,warp-select-tunable,524288,8192,128,1,64,7,1,1,1,0.02079989145
ampere01,L40,warp-select-tunable,524288,8192,256,1,64,9,1,1,1,0.02084531445
ampere01,L40,warp-select-tunable,524288,8192,512,1,128,2,1,1,1,0.0222512485
ampere01,L40,warp-select-tunable,524288,8192,1024,1,64,9,1,1,1,0.02683456755
ampere01,L40,warp-select-tunable,524288,8192,2048,1,128,8,1,1,1,0.0505872874
ampere02,A100,bits,524288,64,2,1,512,16,1,1,1,0.0001660938
ampere02,A100,bits,524288,64,4,1,512,16,1,1,1,0.00016586514999999998
ampere02,A100,bits,524288,64,8,1,512,16,1,1,1,0.0001662323
ampere02,A100,bits,524288,64,16,1,512,16,1,1,1,0.00017119885
ampere02,A100,bits,524288,64,32,1,512,16,1,1,1,0.0001753969
ampere02,A100,bits,524288,64,64,1,512,16,1,1,1,0.00018078529999999998
ampere02,A100,bits,524288,64,128,1,512,16,1,1,1,0.0001942518
ampere02,A100,bits,524288,64,256,1,512,16,1,1,1,0.0002222126
ampere02,A100,bits,524288,64,512,1,512,16,1,1,1,0.0002805772
ampere02,A100,bits,524288,64,1024,1,512,13,1,1,1,0.0003004132
ampere02,A100,bits,524288,64,2048,1,512,9,1,1,1,0.00037537375
ampere02,A100,bits,524288,256,2,1,256,16,1,1,1,0.0003493328
ampere02,A100,bits,524288,256,4,1,256,16,1,1,1,0.0003495156
ampere02,A100,bits,524288,256,8,1,256,16,1,1,1,0.00035317005
ampere02,A100,bits,524288,256,16,1,256,16,1,1,1,0.00035572795
ampere02,A100,bits,524288,256,32,1,256,16,1,1,1,0.0003616161
ampere02,A100,bits,524288,256,64,1,256,16,1,1,1,0.00037513805000000003
ampere02,A100,bits,524288,256,128,1,256,16,1,1,1,0.00040061655
ampere02,A100,bits,524288,256,256,1,256,13,1,1,1,0.00045927185
ampere02,A100,bits,524288,256,512,1,256,13,1,1,1,0.0004782612
ampere02,A100,bits,524288,256,1024,1,512,12,1,1,1,0.0006777590999999999
ampere02,A100,bits,524288,256,2048,1,512,7,1,1,1,0.0008824218
ampere02,A100,bits,524288,512,2,1,128,13,1,1,1,0.00067603945
ampere02,A100,bits,524288,512,4,1,128,13,1,1,1,0.0006784037
ampere02,A100,bits,524288,512,8,1,128,13,1,1,1,0.00067937575
ampere02,A100,bits,524288,512,16,1,128,13,1,1,1,0.0006807216
ampere02,A100,bits,524288,512,32,1,128,14,1,1,1,0.00068600455
ampere02,A100,bits,524288,512,64,1,128,14,1,1,1,0.0006996238
ampere02,A100,bits,524288,512,128,1,128,14,1,1,1,0.00072615955
ampere02,A100,bits,524288,512,256,1,128,14,1,1,1,0.0007313373
ampere02,A100,bits,524288,512,512,1,128,14,1,1,1,0.0007782107999999999
ampere02,A100,bits,524288,512,1024,1,512,12,1,1,1,0.0010610484
ampere02,A100,bits,524288,512,2048,1,512,7,1,1,1,0.0013678709
ampere02,A100,bits,524288,1024,2,1,128,16,1,1,1,0.0013793624
ampere02,A100,bits,524288,1024,4,1,128,16,1,1,1,0.00137733635
ampere02,A100,bits,524288,1024,8,1,128,16,1,1,1,0.0013797685000000001
ampere02,A100,bits,524288,1024,16,1,128,16,1,1,1,0.0013878992999999998
ampere02,A100,bits,524288,1024,32,1,128,16,1,1,1,0.001392755
ampere02,A100,bits,524288,1024,64,1,128,16,1,1,1,0.00141056515
ampere02,A100,bits,524288,1024,128,1,128,16,1,1,1,0.00146534465
ampere02,A100,bits,524288,1024,256,1,128,13,1,1,1,0.0014585827000000002
ampere02,A100,bits,524288,1024,512,1,256,7,1,1,1,0.00150856875
ampere02,A100,bits,524288,1024,1024,1,512,12,1,1,1,0.0019888197499999998
ampere02,A100,bits,524288,1024,2048,1,512,7,1,1,1,0.0025678223
ampere02,A100,bits,524288,2048,2,1,256,12,1,1,1,0.00265869575
ampere02,A100,bits,524288,2048,4,1,128,15,1,1,1,0.0026588136500000003
ampere02,A100,bits,524288,2048,8,1,128,15,1,1,1,0.0026633127
ampere02,A100,bits,524288,2048,16,1,128,15,1,1,1,0.0026750668
ampere02,A100,bits,524288,2048,32,1,256,12,1,1,1,0.0026831264000000002
ampere02,A100,bits,524288,2048,64,1,128,14,1,1,1,0.0027060906999999998
ampere02,A100,bits,524288,2048,128,1,256,12,1,1,1,0.00273361835
ampere02,A100,bits,524288,2048,256,1,128,14,1,1,1,0.00275277225
ampere02,A100,bits,524288,2048,512,1,256,7,1,1,1,0.0028528814
ampere02,A100,bits,524288,2048,1024,1,512,12,1,1,1,0.0037112191000000004
ampere02,A100,bits,524288,2048,2048,1,512,7,1,1,1,0.0047961366
ampere02,A100,bits,524288,4096,2,1,128,12,1,1,1,0.0052655745
ampere02,A100,bits,524288,4096,4,1,128,12,1,1,1,0.0052667925
ampere02,A100,bits,524288,4096,8,1,128,12,1,1,1,0.00527596855
ampere02,A100,bits,524288,4096,16,1,128,12,1,1,1,0.0052878535
ampere02,A100,bits,524288,4096,32,1,128,12,1,1,1,0.00529682945
ampere02,A100,bits,524288,4096,64,1,128,12,1,1,1,0.00530979045
ampere02,A100,bits,524288,4096,128,1,128,10,1,1,1,0.0053497928
ampere02,A100,bits,524288,4096,256,1,128,12,1,1,1,0.005379477650000001
ampere02,A100,bits,524288,4096,512,1,256,12,1,1,1,0.0055474054
