hostname,GPU,algorithm,point_count,query_count,k,dim,block_size,items_per_thread,items_per_thread2,items_per_thread3,deg,time,slowdown
ampere02,A100,baseline-dist,1048576,1024,1,16,512,1,1,1,1,0.0463416002,1.0103216644091386
ampere02,A100,baseline-dist,1048576,1024,1,16,128,1,1,1,1,0.0471908388,1.0288364362799747
ampere02,A100,baseline-dist,1048576,1024,1,16,64,1,1,1,1,0.0483830145,1.0548277903181145
ampere02,A100,baseline-dist,1048576,1024,1,32,256,1,1,1,1,0.0892336211,1.0
ampere02,A100,baseline-dist,1048576,1024,1,32,512,1,1,1,1,0.09041687890000001,1.0132602239538615
ampere02,A100,baseline-dist,1048576,1024,1,32,128,1,1,1,1,0.0916753206,1.027362999168931
ampere02,A100,baseline-dist,1048576,1024,1,32,64,1,1,1,1,0.0937882356,1.0510414622185495
ampere02,A100,baseline-dist,1048576,1024,1,64,256,1,1,1,1,0.17446763910000002,1.0
ampere02,A100,baseline-dist,1048576,1024,1,64,512,1,1,1,1,0.17698608970000002,1.0144350586331743
ampere02,A100,baseline-dist,1048576,1024,1,64,128,1,1,1,1,0.1778370079,1.0193122851743799
ampere02,A100,baseline-dist,1048576,1024,1,64,64,1,1,1,1,0.1816443255,1.0411347711072454
ampere02,A100,baseline-dist,1048576,1024,1,128,256,1,1,1,1,0.34467658430000003,1.0
ampere02,A100,baseline-dist,1048576,1024,1,128,128,1,1,1,1,0.34805435,1.0097998119218334
ampere02,A100,baseline-dist,1048576,1024,1,128,512,1,1,1,1,0.34927163,1.013331470454635
ampere02,A100,baseline-dist,1048576,1024,1,128,64,1,1,1,1,0.3547421322,1.029202877011335
ampere02,A100,baseline-dist,1048576,1024,1,256,128,1,1,1,1,0.6798282016,1.0
ampere02,A100,baseline-dist,1048576,1024,1,256,256,1,1,1,1,0.6832140013,1.0049803754713784
ampere02,A100,baseline-dist,1048576,1024,1,256,512,1,1,1,1,0.6886595863,1.0129906124506383
ampere02,A100,baseline-dist,1048576,1024,1,256,64,1,1,1,1,0.6898009756000001,1.0146695503018686
ampere02,A100,cublas-dist,131072,8192,1,4,128,1,1,1,1,0.0117766225,1.0
ampere02,A100,cublas-dist,131072,8192,1,4,512,1,1,1,1,0.011776878000000001,1.0000216955243322
ampere02,A100,cublas-dist,131072,8192,1,4,64,1,1,1,1,0.0117804513,1.0003251186832218
ampere02,A100,cublas-dist,131072,8192,1,4,256,1,1,1,1,0.011782403,1.0004908453166432
ampere02,A100,cublas-dist,131072,8192,1,8,512,1,1,1,1,0.011783804200000001,1.0
ampere02,A100,cublas-dist,131072,8192,1,8,64,1,1,1,1,0.0117864625,1.00022558928805
ampere02,A100,cublas-dist,131072,8192,1,8,128,1,1,1,1,0.011787239599999999,1.0002915357334263
ampere02,A100,cublas-dist,131072,8192,1,8,256,1,1,1,1,0.0117947418,1.0009281892175363
ampere02,A100,cublas-dist,131072,8192,1,16,64,1,1,1,1,0.0118773362,1.0
ampere02,A100,cublas-dist,131072,8192,1,16,256,1,1,1,1,0.0118797366,1.0002020991878633
ampere02,A100,cublas-dist,131072,8192,1,16,128,1,1,1,1,0.011883671799999999,1.0005334192695496
ampere02,A100,cublas-dist,131072,8192,1,16,512,1,1,1,1,0.011888406,1.0009320103273662
ampere02,A100,cublas-dist,131072,8192,1,32,128,1,1,1,1,0.0121958329,1.0
ampere02,A100,cublas-dist,131072,8192,1,32,64,1,1,1,1,0.0121999983,1.000341542888801
ampere02,A100,cublas-dist,131072,8192,1,32,512,1,1,1,1,0.0122044455,1.0007061920305582
ampere02,A100,cublas-dist,131072,8192,1,32,256,1,1,1,1,0.0122112535,1.0012644154873587
ampere02,A100,cublas-dist,131072,8192,1,64,128,1,1,1,1,0.014546705400000002,1.0
ampere02,A100,cublas-dist,131072,8192,1,64,64,1,1,1,1,0.014574002499999999,1.0018765142518111
ampere02,A100,cublas-dist,131072,8192,1,64,256,1,1,1,1,0.014594611099999998,1.0032932336692537
ampere02,A100,cublas-dist,131072,8192,1,64,512,1,1,1,1,0.014604261599999998,1.0039566484930667
ampere02,A100,cublas-dist,131072,8192,1,128,512,1,1,1,1,0.0219680431,1.0
ampere02,A100,cublas-dist,131072,8192,1,128,128,1,1,1,1,0.0219700953,1.0000934175151903
ampere02,A100,cublas-dist,131072,8192,1,128,64,1,1,1,1,0.0219785209,1.0004769564568088
ampere02,A100,cublas-dist,131072,8192,1,128,256,1,1,1,1,0.0220758608,1.0049079337430833
ampere02,A100,cublas-dist,131072,8192,1,256,64,1,1,1,1,0.0371535768,1.0
ampere02,A100,cublas-dist,131072,8192,1,256,256,1,1,1,1,0.0371667648,1.0003549590950824
ampere02,A100,cublas-dist,131072,8192,1,256,128,1,1,1,1,0.0372299246,1.0020549246284143
ampere02,A100,cublas-dist,131072,8192,1,256,512,1,1,1,1,0.037279376999999995,1.0033859512551695
ampere02,A100,cublas-dist,262144,4096,1,4,64,1,1,1,1,0.011763585699999999,1.0
ampere02,A100,cublas-dist,262144,4096,1,4,512,1,1,1,1,0.0117678071,1.0003588531683838
ampere02,A100,cublas-dist,262144,4096,1,4,256,1,1,1,1,0.0117683037,1.000401068187908
ampere02,A100,cublas-dist,262144,4096,1,4,128,1,1,1,1,0.0117689908,1.0004594772493562
ampere02,A100,cublas-dist,262144,4096,1,8,128,1,1,1,1,0.0117702456,1.0
ampere02,A100,cublas-dist,262144,4096,1,8,64,1,1,1,1,0.0117716099,1.0001159109203295
ampere02,A100,cublas-dist,262144,4096,1,8,256,1,1,1,1,0.0117724301,1.000185595107718
ampere02,A100,cublas-dist,262144,4096,1,8,512,1,1,1,1,0.011784496600000001,1.0012107648798765
ampere02,A100,cublas-dist,262144,4096,1,16,256,1,1,1,1,0.0118841706,1.0
ampere02,A100,cublas-dist,262144,4096,1,16,64,1,1,1,1,0.0118864158,1.000188923575365
ampere02,A100,cublas-dist,262144,4096,1,16,512,1,1,1,1,0.0118876087,1.00028930079479
ampere02,A100,cublas-dist,262144,4096,1,16,128,1,1,1,1,0.0118961678,1.0010095109203496
ampere02,A100,cublas-dist,262144,4096,1,32,512,1,1,1,1,0.0121953203,1.0
ampere02,A100,cublas-dist,262144,4096,1,32,256,1,1,1,1,0.012200269900000001,1.0004058605988397
ampere02,A100,cublas-dist,262144,4096,1,32,64,1,1,1,1,0.0122024991,1.0005886520258103
ampere02,A100,cublas-dist,262144,4096,1,32,128,1,1,1,1,0.012203553,1.0006750704202498
ampere02,A100,cublas-dist,262144,4096,1,64,128,1,1,1,1,0.014677326,1.0
ampere02,A100,cublas-dist,262144,4096,1,64,512,1,1,1,1,0.014695146000000001,1.0012141176124316
ampere02,A100,cublas-dist,262144,4096,1,64,64,1,1,1,1,0.014707593,1.0020621603689936
ampere02,A100,cublas-dist,262144,4096,1,64,256,1,1,1,1,0.014735207,1.0039435657421523
ampere02,A100,cublas-dist,262144,4096,1,128,512,1,1,1,1,0.0221104642,1.0
ampere02,A100,cublas-dist,262144,4096,1,128,256,1,1,1,1,0.022145024699999998,1.0015630834200215
ampere02,A100,cublas-dist,262144,4096,1,128,64,1,1,1,1,0.0221503155,1.0018023728330407
ampere02,A100,cublas-dist,262144,4096,1,128,128,1,1,1,1,0.0222229238,1.0050862613730198
ampere02,A100,cublas-dist,262144,4096,1,256,512,1,1,1,1,0.0373056942,1.0
ampere02,A100,cublas-dist,262144,4096,1,256,64,1,1,1,1,0.037369807,1.0017185794655443
ampere02,A100,cublas-dist,262144,4096,1,256,256,1,1,1,1,0.037371807,1.0017721905842458
ampere02,A100,cublas-dist,262144,4096,1,256,128,1,1,1,1,0.0374001277,1.0025313427889515
ampere02,A100,cublas-dist,524288,2048,1,4,512,1,1,1,1,0.0118999678,1.0
ampere02,A100,cublas-dist,524288,2048,1,4,64,1,1,1,1,0.0119013066,1.0001125045061046
ampere02,A100,cublas-dist,524288,2048,1,4,256,1,1,1,1,0.0119061448,1.0005190770348136
ampere02,A100,cublas-dist,524288,2048,1,4,128,1,1,1,1,0.011907435,1.0006274974962537
ampere02,A100,cublas-dist,524288,2048,1,8,128,1,1,1,1,0.0119086163,1.0
ampere02,A100,cublas-dist,524288,2048,1,8,512,1,1,1,1,0.0119098706,1.0001053270983298
ampere02,A100,cublas-dist,524288,2048,1,8,256,1,1,1,1,0.0119103714,1.0001473806826744
ampere02,A100,cublas-dist,524288,2048,1,8,64,1,1,1,1,0.0119153008,1.0005613162630826
ampere02,A100,cublas-dist,524288,2048,1,16,512,1,1,1,1,0.0120342633,1.0
ampere02,A100,cublas-dist,524288,2048,1,16,64,1,1,1,1,0.0120399137,1.0004695260407008
ampere02,A100,cublas-dist,524288,2048,1,16,128,1,1,1,1,0.012040018900000001,1.000478267747391
ampere02,A100,cublas-dist,524288,2048,1,16,256,1,1,1,1,0.0120404103,1.000510791549658
ampere02,A100,cublas-dist,524288,2048,1,32,128,1,1,1,1,0.0123614251,1.0
ampere02,A100,cublas-dist,524288,2048,1,32,512,1,1,1,1,0.0123651002,1.000297303908754
ampere02,A100,cublas-dist,524288,2048,1,32,64,1,1,1,1,0.012366405899999999,1.0004029308886075
ampere02,A100,cublas-dist,524288,2048,1,32,256,1,1,1,1,0.0123690651,1.0006180517163834
ampere02,A100,cublas-dist,524288,2048,1,64,256,1,1,1,1,0.0149250837,1.0
ampere02,A100,cublas-dist,524288,2048,1,64,64,1,1,1,1,0.0149340693,1.0006020468749532
ampere02,A100,cublas-dist,524288,2048,1,64,128,1,1,1,1,0.0149416528,1.0011101512281637
ampere02,A100,cublas-dist,524288,2048,1,64,512,1,1,1,1,0.0150026622,1.0051978602974267
ampere02,A100,cublas-dist,524288,2048,1,128,512,1,1,1,1,0.022317716600000002,1.0
ampere02,A100,cublas-dist,524288,2048,1,128,128,1,1,1,1,0.022328485000000002,1.0004825045587324
ampere02,A100,cublas-dist,524288,2048,1,128,256,1,1,1,1,0.0223651674,1.0021261494108227
ampere02,A100,cublas-dist,524288,2048,1,128,64,1,1,1,1,0.0223833968,1.0029429623638109
ampere02,A100,cublas-dist,524288,2048,1,256,128,1,1,1,1,0.0373931942,1.0
ampere02,A100,cublas-dist,524288,2048,1,256,512,1,1,1,1,0.037426540800000005,1.0008917826014447
ampere02,A100,cublas-dist,524288,2048,1,256,64,1,1,1,1,0.0374342896,1.0010990074766064
ampere02,A100,cublas-dist,524288,2048,1,256,256,1,1,1,1,0.0374777245,1.0022605798142807
ampere02,A100,cublas-dist,1048576,1024,1,4,256,1,1,1,1,0.0119038954,1.0
ampere02,A100,cublas-dist,1048576,1024,1,4,512,1,1,1,1,0.0119047579,1.0000724552737585
ampere02,A100,cublas-dist,1048576,1024,1,4,64,1,1,1,1,0.0119104421,1.0005499628298145
ampere02,A100,cublas-dist,1048576,1024,1,4,128,1,1,1,1,0.011912230900000001,1.000700232967437
ampere02,A100,cublas-dist,1048576,1024,1,8,512,1,1,1,1,0.011930187,1.0
ampere02,A100,cublas-dist,1048576,1024,1,8,64,1,1,1,1,0.0119310424,1.0000717004687352
ampere02,A100,cublas-dist,1048576,1024,1,8,256,1,1,1,1,0.011931416,1.0001030159879305
ampere02,A100,cublas-dist,1048576,1024,1,8,128,1,1,1,1,0.0119328324,1.0002217400280482
ampere02,A100,cublas-dist,1048576,1024,1,16,256,1,1,1,1,0.012057329799999999,1.0
ampere02,A100,cublas-dist,1048576,1024,1,16,512,1,1,1,1,0.012063688999999999,1.0005274136235371
ampere02,A100,cublas-dist,1048576,1024,1,16,128,1,1,1,1,0.012064683199999999,1.0006098696910488
ampere02,A100,cublas-dist,1048576,1024,1,16,64,1,1,1,1,0.0120651437,1.0006480622268457
ampere02,A100,cublas-dist,1048576,1024,1,32,128,1,1,1,1,0.012445531499999999,1.0
ampere02,A100,cublas-dist,1048576,1024,1,32,64,1,1,1,1,0.0124456187,1.000007006530818
ampere02,A100,cublas-dist,1048576,1024,1,32,256,1,1,1,1,0.0124478651,1.0001875050495033
ampere02,A100,cublas-dist,1048576,1024,1,32,512,1,1,1,1,0.0124515936,1.0004870904870555
ampere02,A100,cublas-dist,1048576,1024,1,64,128,1,1,1,1,0.014955578399999999,1.0
ampere02,A100,cublas-dist,1048576,1024,1,64,64,1,1,1,1,0.014962887599999999,1.000488727336684
ampere02,A100,cublas-dist,1048576,1024,1,64,256,1,1,1,1,0.015012958400000002,1.0038366954767863
ampere02,A100,cublas-dist,1048576,1024,1,64,512,1,1,1,1,0.015024179500000002,1.0045869907645968
ampere02,A100,cublas-dist,1048576,1024,1,128,128,1,1,1,1,0.0224659015,1.0
ampere02,A100,cublas-dist,1048576,1024,1,128,64,1,1,1,1,0.0224752295,1.0004152070194023
ampere02,A100,cublas-dist,1048576,1024,1,128,512,1,1,1,1,0.022503585700000002,1.0016773954074356
ampere02,A100,cublas-dist,1048576,1024,1,128,256,1,1,1,1,0.0225922439,1.0056237404940105
ampere02,A100,cublas-dist,1048576,1024,1,256,64,1,1,1,1,0.0377046293,1.0
ampere02,A100,cublas-dist,1048576,1024,1,256,256,1,1,1,1,0.0377706652,1.001751400324734
ampere02,A100,cublas-dist,1048576,1024,1,256,512,1,1,1,1,0.037778598600000005,1.001961809501201
ampere02,A100,cublas-dist,1048576,1024,1,256,128,1,1,1,1,0.0377886837,1.0022292859407584
ampere02,A100,tiled-dist,131072,8192,1,4,16,1,1,1,1,0.0107808338,1.0
ampere02,A100,tiled-dist,131072,8192,1,4,8,1,1,1,1,0.0124439665,1.1542675391211392
ampere02,A100,tiled-dist,131072,8192,1,4,32,1,1,1,1,0.0186340225,1.728439826240527
ampere02,A100,tiled-dist,131072,8192,1,8,16,1,1,1,1,0.0110751919,1.0
ampere02,A100,tiled-dist,131072,8192,1,8,8,1,1,1,1,0.0124480685,1.12395962186443
ampere02,A100,tiled-dist,131072,8192,1,8,32,1,1,1,1,0.0188404538,1.7011401671514153
ampere02,A100,tiled-dist,131072,8192,1,16,16,1,1,1,1,0.0114785685,1.0
ampere02,A100,tiled-dist,131072,8192,1,16,8,1,1,1,1,0.0152415478,1.327826531679451
ampere02,A100,tiled-dist,131072,8192,1,16,32,1,1,1,1,0.0200764209,1.749035247731457
ampere02,A100,tiled-dist,131072,8192,1,32,32,1,1,1,1,0.0209668347,1.0
ampere02,A100,tiled-dist,131072,8192,1,32,16,1,1,1,1,0.0211829509,1.0103075262953258
ampere02,A100,tiled-dist,131072,8192,1,32,8,1,1,1,1,0.030917262,1.4745793746349325
ampere02,A100,tiled-dist,131072,8192,1,64,32,1,1,1,1,0.0392508372,1.0
ampere02,A100,tiled-dist,131072,8192,1,64,16,1,1,1,1,0.041416496000000004,1.055174843506268
ampere02,A100,tiled-dist,131072,8192,1,64,8,1,1,1,1,0.0627058012,1.5975659545931926
ampere02,A100,tiled-dist,131072,8192,1,128,32,1,1,1,1,0.0762485676,1.0
ampere02,A100,tiled-dist,131072,8192,1,128,16,1,1,1,1,0.08066630529999999,1.0579386320170032
ampere02,A100,tiled-dist,131072,8192,1,128,8,1,1,1,1,0.123676674,1.6220196377826777
ampere02,A100,tiled-dist,131072,8192,1,256,32,1,1,1,1,0.147171502,1.0
ampere02,A100,tiled-dist,131072,8192,1,256,16,1,1,1,1,0.1600811093,1.0877181188243903
ampere02,A100,tiled-dist,131072,8192,1,256,8,1,1,1,1,0.24836225550000002,1.68757029808665
ampere02,A100,tiled-dist,262144,4096,1,4,16,1,1,1,1,0.011016667800000001,1.0
ampere02,A100,tiled-dist,262144,4096,1,4,8,1,1,1,1,0.0124418211,1.1293633724709389
ampere02,A100,tiled-dist,262144,4096,1,4,32,1,1,1,1,0.020079666599999997,1.8226624388183872
ampere02,A100,tiled-dist,262144,4096,1,8,16,1,1,1,1,0.011746559,1.0
ampere02,A100,tiled-dist,262144,4096,1,8,8,1,1,1,1,0.0124522169,1.060073584102374
ampere02,A100,tiled-dist,262144,4096,1,8,32,1,1,1,1,0.0203340056,1.7310606110265994
ampere02,A100,tiled-dist,262144,4096,1,16,16,1,1,1,1,0.0124293802,1.0
ampere02,A100,tiled-dist,262144,4096,1,16,8,1,1,1,1,0.016070192,1.2929198191234026
ampere02,A100,tiled-dist,262144,4096,1,16,32,1,1,1,1,0.0206715695,1.6631215046426853
ampere02,A100,tiled-dist,262144,4096,1,32,32,1,1,1,1,0.0211483213,1.0
ampere02,A100,tiled-dist,262144,4096,1,32,16,1,1,1,1,0.0219403133,1.0374494026625176
ampere02,A100,tiled-dist,262144,4096,1,32,8,1,1,1,1,0.0325753529,1.5403280684978053
ampere02,A100,tiled-dist,262144,4096,1,64,32,1,1,1,1,0.0392396521,1.0
ampere02,A100,tiled-dist,262144,4096,1,64,16,1,1,1,1,0.0415235692,1.0582043157309236
ampere02,A100,tiled-dist,262144,4096,1,64,8,1,1,1,1,0.06301342039999999,1.6058608327977502
ampere02,A100,tiled-dist,262144,4096,1,128,32,1,1,1,1,0.0766219124,1.0
ampere02,A100,tiled-dist,262144,4096,1,128,16,1,1,1,1,0.0805747074,1.0515883103956565
ampere02,A100,tiled-dist,262144,4096,1,128,8,1,1,1,1,0.12376143669999999,1.6152224973700864
ampere02,A100,tiled-dist,262144,4096,1,256,32,1,1,1,1,0.1471626664,1.0
ampere02,A100,tiled-dist,262144,4096,1,256,16,1,1,1,1,0.1598795166,1.086413562020102
ampere02,A100,tiled-dist,262144,4096,1,256,8,1,1,1,1,0.2480442209,1.6855105100215824
ampere02,A100,tiled-dist,524288,2048,1,4,16,1,1,1,1,0.011638425800000001,1.0
ampere02,A100,tiled-dist,524288,2048,1,4,8,1,1,1,1,0.0124451191,1.0693129220276507
ampere02,A100,tiled-dist,524288,2048,1,4,32,1,1,1,1,0.0201210575,1.7288469975037344
ampere02,A100,tiled-dist,524288,2048,1,8,16,1,1,1,1,0.0121714124,1.0
ampere02,A100,tiled-dist,524288,2048,1,8,8,1,1,1,1,0.012593389799999999,1.0346695507581354
ampere02,A100,tiled-dist,524288,2048,1,8,32,1,1,1,1,0.0203065828,1.6683834326408988
ampere02,A100,tiled-dist,524288,2048,1,16,16,1,1,1,1,0.012533364,1.0
ampere02,A100,tiled-dist,524288,2048,1,16,8,1,1,1,1,0.0167971584,1.3401955293088115
ampere02,A100,tiled-dist,524288,2048,1,16,32,1,1,1,1,0.0206836326,1.6502857971730496
ampere02,A100,tiled-dist,524288,2048,1,32,32,1,1,1,1,0.0212118056,1.0
ampere02,A100,tiled-dist,524288,2048,1,32,16,1,1,1,1,0.0219266233,1.0336990501176382
ampere02,A100,tiled-dist,524288,2048,1,32,8,1,1,1,1,0.0325694616,1.5354403210257594
ampere02,A100,tiled-dist,524288,2048,1,64,32,1,1,1,1,0.0394707282,1.0
ampere02,A100,tiled-dist,524288,2048,1,64,16,1,1,1,1,0.041520729,1.0519372429516007
ampere02,A100,tiled-dist,524288,2048,1,64,8,1,1,1,1,0.0630477533,1.5973293672347295
ampere02,A100,tiled-dist,524288,2048,1,128,32,1,1,1,1,0.0764763169,1.0
ampere02,A100,tiled-dist,524288,2048,1,128,16,1,1,1,1,0.08069823999999999,1.0552056279791895
ampere02,A100,tiled-dist,524288,2048,1,128,8,1,1,1,1,0.1236207726,1.6164582397665128
ampere02,A100,tiled-dist,524288,2048,1,256,32,1,1,1,1,0.14716044909999998,1.0
ampere02,A100,tiled-dist,524288,2048,1,256,16,1,1,1,1,0.1599450977,1.0868755747769734
ampere02,A100,tiled-dist,524288,2048,1,256,8,1,1,1,1,0.24791951569999998,1.6846884962380835
ampere02,A100,tiled-dist,1048576,1024,1,4,16,1,1,1,1,0.0114876823,1.0
ampere02,A100,tiled-dist,1048576,1024,1,4,8,1,1,1,1,0.0124416105,1.0830392219325216
ampere02,A100,tiled-dist,1048576,1024,1,4,32,1,1,1,1,0.0201204542,1.7514807316703038
ampere02,A100,tiled-dist,1048576,1024,1,8,16,1,1,1,1,0.012006033199999998,1.0
ampere02,A100,tiled-dist,1048576,1024,1,8,8,1,1,1,1,0.0125050044,1.041560038331395
ampere02,A100,tiled-dist,1048576,1024,1,8,32,1,1,1,1,0.0202981743,1.6906645152372226
ampere02,A100,tiled-dist,1048576,1024,1,16,16,1,1,1,1,0.0124833237,1.0
ampere02,A100,tiled-dist,1048576,1024,1,16,8,1,1,1,1,0.016626095900000002,1.3318645177806294
ampere02,A100,tiled-dist,1048576,1024,1,16,32,1,1,1,1,0.0206704397,1.6558442444298709
ampere02,A100,tiled-dist,1048576,1024,1,32,32,1,1,1,1,0.0210081949,1.0
ampere02,A100,tiled-dist,1048576,1024,1,32,16,1,1,1,1,0.0219526715,1.0449575322628029
ampere02,A100,tiled-dist,1048576,1024,1,32,8,1,1,1,1,0.0325446372,1.549140102465443
ampere02,A100,tiled-dist,1048576,1024,1,64,32,1,1,1,1,0.039252738999999995,1.0
ampere02,A100,tiled-dist,1048576,1024,1,64,16,1,1,1,1,0.0414649243,1.0563574760986743
ampere02,A100,tiled-dist,1048576,1024,1,64,8,1,1,1,1,0.0629996907,1.6049756604246141
ampere02,A100,tiled-dist,1048576,1024,1,128,32,1,1,1,1,0.07657073719999999,1.0
ampere02,A100,tiled-dist,1048576,1024,1,128,16,1,1,1,1,0.0806995651,1.0539217467531448
ampere02,A100,tiled-dist,1048576,1024,1,128,8,1,1,1,1,0.12356342810000001,1.6137160567914715
ampere02,A100,tiled-dist,1048576,1024,1,256,32,1,1,1,1,0.1473718143,1.0
ampere02,A100,tiled-dist,1048576,1024,1,256,16,1,1,1,1,0.1598704777,1.0848104059746249
ampere02,A100,tiled-dist,1048576,1024,1,256,8,1,1,1,1,0.2478360505,1.6817059060933337
hopper01,H100,baseline-dist,131072,8192,1,4,512,1,1,1,1,0.0056972242,1.0
hopper01,H100,baseline-dist,131072,8192,1,4,128,1,1,1,1,0.0057350088,1.0066321069126962
hopper01,H100,baseline-dist,131072,8192,1,4,256,1,1,1,1,0.005783143100000001,1.0150808353303
hopper01,H100,baseline-dist,131072,8192,1,4,64,1,1,1,1,0.0109902468,1.9290528885979248
hopper01,H100,baseline-dist,131072,8192,1,8,128,1,1,1,1,0.0081231238,1.0
hopper01,H100,baseline-dist,131072,8192,1,8,512,1,1,1,1,0.008236252,1.0139266866768668
hopper01,H100,baseline-dist,131072,8192,1,8,256,1,1,1,1,0.008375303,1.0310446087255252
hopper01,H100,baseline-dist,131072,8192,1,8,64,1,1,1,1,0.010993823,1.3533984302935282
hopper01,H100,baseline-dist,131072,8192,1,16,64,1,1,1,1,0.0131572878,1.0
hopper01,H100,baseline-dist,131072,8192,1,16,512,1,1,1,1,0.0131784484,1.0016082797854433
hopper01,H100,baseline-dist,131072,8192,1,16,128,1,1,1,1,0.0131894312,1.002443011089261
hopper01,H100,baseline-dist,131072,8192,1,16,256,1,1,1,1,0.013206939800000001,1.0037737260714172
hopper01,H100,baseline-dist,131072,8192,1,32,128,1,1,1,1,0.0228387204,1.0
hopper01,H100,baseline-dist,131072,8192,1,32,256,1,1,1,1,0.022970629200000002,1.0057756650849843
hopper01,H100,baseline-dist,131072,8192,1,32,512,1,1,1,1,0.0230047616,1.0072701621234437
hopper01,H100,baseline-dist,131072,8192,1,32,64,1,1,1,1,0.0230761609,1.010396401192424
hopper01,H100,baseline-dist,131072,8192,1,64,64,1,1,1,1,0.055003751499999996,1.0
hopper01,H100,baseline-dist,131072,8192,1,64,128,1,1,1,1,0.0555012238,1.0090443340032906
hopper01,H100,baseline-dist,131072,8192,1,64,256,1,1,1,1,0.0559820052,1.0177852177955535
hopper01,H100,baseline-dist,131072,8192,1,64,512,1,1,1,1,0.056167417399999996,1.0211561187785527
hopper01,H100,baseline-dist,131072,8192,1,128,256,1,1,1,1,0.1671966643,1.0
hopper01,H100,baseline-dist,131072,8192,1,128,512,1,1,1,1,0.1672036529,1.0000417986807886
hopper01,H100,baseline-dist,131072,8192,1,128,64,1,1,1,1,0.16766266400000002,1.002787135149801
hopper01,H100,baseline-dist,131072,8192,1,128,128,1,1,1,1,0.16816064520000001,1.0057655510295969
hopper01,H100,baseline-dist,131072,8192,1,256,64,1,1,1,1,0.3395467462,1.0
hopper01,H100,baseline-dist,131072,8192,1,256,128,1,1,1,1,0.5301832247,1.5614439856470048
hopper01,H100,baseline-dist,131072,8192,1,256,512,1,1,1,1,0.5476212303,1.6128007010187628
hopper01,H100,baseline-dist,131072,8192,1,256,256,1,1,1,1,0.558096758,1.6436522047284456
hopper01,H100,baseline-dist,262144,4096,1,4,128,1,1,1,1,0.0059019609,1.0
hopper01,H100,baseline-dist,262144,4096,1,4,256,1,1,1,1,0.0059152452000000005,1.0022508281950835
hopper01,H100,baseline-dist,262144,4096,1,4,512,1,1,1,1,0.0059472458,1.0076728566602329
hopper01,H100,baseline-dist,262144,4096,1,4,64,1,1,1,1,0.0109767084,1.8598409216841811
hopper01,H100,baseline-dist,262144,4096,1,8,128,1,1,1,1,0.008377258299999999,1.0
hopper01,H100,baseline-dist,262144,4096,1,8,256,1,1,1,1,0.008406595999999999,1.0035020646313364
hopper01,H100,baseline-dist,262144,4096,1,8,512,1,1,1,1,0.0084360799,1.0070215812731955
hopper01,H100,baseline-dist,262144,4096,1,8,64,1,1,1,1,0.010988642,1.311722953558684
hopper01,H100,baseline-dist,262144,4096,1,16,128,1,1,1,1,0.013174592700000001,1.0
hopper01,H100,baseline-dist,262144,4096,1,16,256,1,1,1,1,0.0132669872,1.0070130820818468
hopper01,H100,baseline-dist,262144,4096,1,16,512,1,1,1,1,0.013295586600000001,1.0091838816390886
hopper01,H100,baseline-dist,262144,4096,1,16,64,1,1,1,1,0.013430678900000001,1.0194378836470595
hopper01,H100,baseline-dist,262144,4096,1,32,64,1,1,1,1,0.027031495500000002,1.0
hopper01,H100,baseline-dist,262144,4096,1,32,128,1,1,1,1,0.0271594603,1.0047339149252765
hopper01,H100,baseline-dist,262144,4096,1,32,256,1,1,1,1,0.027326243500000003,1.0109038732244762
hopper01,H100,baseline-dist,262144,4096,1,32,512,1,1,1,1,0.028016976500000002,1.036456769474704
hopper01,H100,baseline-dist,262144,4096,1,64,256,1,1,1,1,0.1485547857,1.0
hopper01,H100,baseline-dist,262144,4096,1,64,512,1,1,1,1,0.1487094065,1.0010408335165468
hopper01,H100,baseline-dist,262144,4096,1,64,64,1,1,1,1,0.1493325635,1.005235629376294
hopper01,H100,baseline-dist,262144,4096,1,64,128,1,1,1,1,0.149466804,1.0061392724287037
hopper01,H100,baseline-dist,262144,4096,1,128,512,1,1,1,1,0.29126662589999996,1.0
hopper01,H100,baseline-dist,262144,4096,1,128,256,1,1,1,1,0.29126724670000004,1.000002131380477
hopper01,H100,baseline-dist,262144,4096,1,128,64,1,1,1,1,0.2929503664,1.0057807532696112
hopper01,H100,baseline-dist,262144,4096,1,128,128,1,1,1,1,0.2930772869,1.0062165069355447
hopper01,H100,baseline-dist,262144,4096,1,256,512,1,1,1,1,0.5742559612,1.0
hopper01,H100,baseline-dist,262144,4096,1,256,256,1,1,1,1,0.574526381,1.0004709046457871
hopper01,H100,baseline-dist,262144,4096,1,256,64,1,1,1,1,0.5754717038,1.0021170744095709
hopper01,H100,baseline-dist,262144,4096,1,256,128,1,1,1,1,0.5756900565,1.0024973102534334
hopper01,H100,baseline-dist,524288,2048,1,4,256,1,1,1,1,0.0059743960999999995,1.0
hopper01,H100,baseline-dist,524288,2048,1,4,128,1,1,1,1,0.0060132853,1.0065093106230436
hopper01,H100,baseline-dist,524288,2048,1,4,512,1,1,1,1,0.0060534908,1.0132389447696648
hopper01,H100,baseline-dist,524288,2048,1,4,64,1,1,1,1,0.0109766716,1.8372855458981034
hopper01,H100,baseline-dist,524288,2048,1,8,128,1,1,1,1,0.0084552781,1.0
hopper01,H100,baseline-dist,524288,2048,1,8,256,1,1,1,1,0.008535408999999999,1.009477027136458
